project,method_name,class_name,gt_summary,llm_summary,cosine_similarity,bert_precision,bert_recall,bert_f1
jtopas,isFlagSet,AbstractTokenizer,This method is the flag set and returns a boolean. IsFlagSet() seems far more important than average because it is not called by any methods.,"Checks whether a specific flag is enabled in the tokenizer’s internal state. It is used in boolean assignments and conditional logic, for example to test tokenizer behavior such as `F_RETURN_SIMPLE_WHITESPACES`.",0.17752792296075184,0.8268142,0.8543889,0.84037536
jtopas,setFlags,TokenizerProperty,This method sets the flags. SetFlags() seems far more important than average because it is not called by any methods.,Sets the tokenizer flags value on this property object. Use it when configuring tokenizer behavior before processing input.,0.14438355527738672,0.8698578,0.8615604,0.8656892
jtopas,compare,SequenceStore,This method compares the char and returns an int. Compare() seems far more important than average because it is not called by any methods.,"Compares a stored value against another value and returns an integer result indicating their ordering or difference. It is used in assignment contexts, such as comparing characters from two sequences at a given index.",0.11886973909903445,0.85744524,0.86665237,0.86202425
nanoxml,getName,IXMLElement,"This method gets the name and returns a String. That String is used by methods that equals the EQUIV[XML element IXML element and that writes the (NM) xml. GetName() seems far more important than average because it is called by 10 methods. The method can be used in a procedural statement ; for example: ""if (!this.name.equals(elt.getName())) {"".",Returns the XML element’s name as a `String`. Use this when you need to read the element name from an `IXMLElement` instance.,0.2911581182163232,0.86137176,0.828243,0.8444826
nanoxml,getContent,IXMLElement,"This method gets the content and returns a String. That String is used by methods that writes the (NM) xml and that writes the (NM) xml. GetContent() seems far more important than average because it is called by 7 methods. The method can be used in an assignment statement ; for example: ""if (xml.getContent() != null) {"".",Returns the text content of this XML element as a String. Use it when you need to read the element’s inner textual value rather than its attributes or child structure.,0.1937777380748805,0.86193997,0.8328579,0.84714943
nanoxml,setContent,IXMLElement,"This method sets the content. Return data is used by some methods that adds the PC data. Return data is used by some methods that ends the element. SetContent() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""lastChild.setContent(lastChild.getContent() + child.getContent());"".",Sets the element’s content to the provided value. Use this when you need to assign or replace the textual or nested content of an `IXMLElement` instance.,0.15447012787992118,0.8540858,0.8370614,0.8454879
nanoxml,read,IXMLReader,"This method reads the IXML reader and returns a char. That char is used by methods that processes the element and that processes the doc type. Read() seems far more important than average because it is called by 7 methods. The method can be used in a procedural statement ; for example: ""if (!XMLUtil.checkLiteral(this.reader,""OCTYPE"")) {"".",Reads and returns the current character value from the XML reader. Use this when you need to inspect a single `char` token or value while processing XML content.,0.19834681702104276,0.875103,0.828482,0.85115457
nanoxml,unread,IXMLReader,"This method handles the unread. Return data is used by a method that processes the entity. Return data is used by a method that processes the att list. Unread() seems far more important than average because it is called by 10 methods. The method can be used in a procedural statement ; for example: ""reader.unread(ch);"".",Pushes a value back into the reader so it can be read again later. Use this when implementing or consuming a parser stream that needs to “unread” data for lookahead or backtracking.,0.17463197845740258,0.8484366,0.8401203,0.84425795
nanoxml,getLineNr,IXMLReader,"This method gets the line nr and returns an int. That int is used by methods that scans the data and that opens the external entity. GetLineNr() seems far more important than average because it is called by 10 methods. The method can be used in a procedural statement ; for example: ""throw new XMLParseException(parentSystemID,xmlReader.getLineNr(),""Could not open external entity "" + ""at system ID: "" + systemID);"".",Returns the current line number being read by the XML reader. Use it when you need to report or track parser position while processing XML input.,0.1346941259987167,0.8680188,0.80755305,0.8366949
nanoxml,getSystemID,IXMLReader,"This method gets the system ID and returns a String. That String is used by methods that scans the data and that opens the external entity. GetSystemID() seems far more important than average because it is called by 10 methods. The method can be used in an assignment statement ; for example: ""String parentSystemID=xmlReader.getSystemID();"".",Returns the system ID associated with this XML reader. Use it when you need to retrieve the reader’s current system identifier as a `String`.,0.20614014181996332,0.88150024,0.84269494,0.8616609
nanoxml,setParameterEntityResolver,IXMLValidator,"This method sets the parameter entity resolver. Return data is used by some methods that sets the parameter entity resolver. SetParameterEntityResolver() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""this.delegate.setParameterEntityResolver(resolver);"".",Sets the parameter entity resolver used by the XML validator. Use this to control how parameter entity references are resolved during validation.,0.368197707071336,0.87975025,0.8465193,0.86281496
nanoxml,getParameterEntityResolver,IXMLValidator,"This method gets the parameter entity resolver and returns an IXMLEntityResolver. That IXMLEntityResolver is used by a method that gets the parameter entity resolver. GetParameterEntityResolver() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return this.delegate.getParameterEntityResolver();"".",Returns the parameter entity resolver used by the XML validator. Use this when you need to inspect or reuse the resolver responsible for resolving parameter entities during validation.,0.3105306772894104,0.8728458,0.84226847,0.8572846
nanoxml,parseDTD,IXMLValidator,"This method parses the DTD. Return data is used by a method that parses the DTD. Return data is used by a method that processes the doc type. ParseDTD() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.parseDTD(publicID.toString(),this.reader,this.entityResolver,false);"".",Parses the document type definition (DTD) for an XML validator. Use this when the validator needs to read and process DTD markup during XML validation or setup.,0.21002254736549592,0.86236537,0.8282915,0.84498507
nanoxml,elementStarted,IXMLValidator,"This method handles the element started. Return data is used by some methods that processes the element. Return data is used by some methods that handles the element started. ElementStarted() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.elementStarted(fullName,this.reader.getSystemID(),this.reader.getLineNr());"".",Signals that an XML element has started so the validator can update its parsing state. It is used during XML validation callbacks as the parser encounters the beginning of each element.,0.27151425716890987,0.8658649,0.82673484,0.8458475
nanoxml,elementEnded,IXMLValidator,"This method handles the element ended. Return data is used by some methods that handles the element ended. Return data is used by some methods that processes the element. ElementEnded() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.elementEnded(name,this.reader.getSystemID(),this.reader.getLineNr());"".","Marks that an XML element has finished processing, allowing the validator to update its internal state accordingly. This is typically used during XML parsing when a closing element is encountered.",0.24330108044613288,0.86317354,0.8221312,0.84215266
nanoxml,attributeAdded,IXMLValidator,"This method handles the attribute added. Return data is used by some methods that processes the attribute. Return data is used by some methods that handles the attribute added. AttributeAdded() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.attributeAdded(key,value,this.reader.getSystemID(),this.reader.getLineNr());"".",Records that an attribute has been added during XML validation. It is used as a callback-style notification in the `IXMLValidator` interface when attribute-related validation events occur.,0.2111310891184959,0.86289287,0.8286424,0.84542096
nanoxml,elementAttributesProcessed,IXMLValidator,"This method handles the element attributes processed. Return data is used by some methods that handles the element attributes processed. Return data is used by some methods that processes the element. ElementAttributesProcessed() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.elementAttributesProcessed(fullName,extraAttributes,this.reader.getSystemID(),this.reader.getLineNr());"".",Indicates that the validator has finished processing an element’s attributes. Use it as a notification hook in XML validation workflows when attribute handling for an element is complete.,0.19687624376931753,0.8685394,0.82352346,0.84543264
nanoxml,PCDataAdded,IXMLValidator,"This method handles the data added. Return data is used by some methods that processes the element. Return data is used by some methods that processes the CDATA. PCDataAdded() seems far more important than average because it is called by 3 methods. The method can be used in a procedural statement ; for example: ""this.validator.PCDataAdded(this.reader.getSystemID(),this.reader.getLineNr());"".",Reports that PCData content has been added to the validator’s current context. Use this as a notification hook during XML validation when character data is encountered.,0.19598109767114727,0.87044364,0.8322883,0.85093844
nanoxml,startNewStream,StdXMLReader,This method starts the new stream. Return data is used by some methods that starts the new stream. Return data is used by some methods that starts the new stream. StartNewStream() seems far more important than average because it is called by 2 methods.,"Starts a new XML input stream from the provided reader, resetting the reader state for subsequent parsing. This is used internally when the parser needs to switch to a fresh character source, such as wrapping buffered text in a `StringReader`.",0.2302729602518963,0.83936536,0.857834,0.8484992
nanoxml,getFullName,XMLAttribute,This method gets the full name and returns a String. That String is used by methods that finds the attribute and that finds the attribute. GetFullName() seems far more important than average because it is called by 6 methods.,Returns the full name of this XML attribute as a string. Use it when you need the complete attribute name rather than a shortened or local form.,0.2846343468597039,0.8794986,0.85993326,0.8696059
nanoxml,getName,XMLAttribute,"This method gets the name and returns a String. That String is used by methods that finds the attribute and that finds the attribute. GetName() seems far more important than average because it is called by 6 methods. The method can be used in an assignment statement ; for example: ""boolean found=attr.getName().equals(name);"".",Returns the attribute’s name as a `String`. Use it when you need to read or display the identifier of an `XMLAttribute` instance.,0.22973547363032676,0.86385703,0.8390844,0.8512905
nanoxml,getNamespace,XMLAttribute,"This method gets the namespace and returns a String. That String is used by methods that finds the attribute and that finds the attribute. GetNamespace() seems far more important than average because it is called by 7 methods. The method can be used in a procedural statement ; for example: ""found&=(attr.getNamespace() == null);"".",Returns the namespace URI associated with this attribute as a string. Use it when you need to inspect or compare the attribute’s XML namespace during parsing or DOM-style XML processing.,0.19712119236972733,0.8701138,0.8344842,0.8519266
nanoxml,getValue,XMLAttribute,"This method gets the value and returns a String. That String is used by methods that gets the attribute and that equals the EQUIV[XML element IXML element. GetValue() seems far more important than average because it is called by 8 methods. The method can be used in a procedural statement ; for example: ""if (!attr.getValue().equals(value)) {"".","Returns the attribute’s value as a String. Use it when you need to read the stored value from an XMLAttribute, such as in `return attr.getValue();`.",0.24362870406202528,0.88637686,0.84332985,0.86431766
nanoxml,getType,XMLAttribute,"This method gets the type and returns a String. That String is used by methods that gets the attribute type and that equals the EQUIV[XML element IXML element. GetType() seems far more important than average because it is called by 3 methods. The method can be used in a procedural statement ; for example: ""if (!attr.getType().equals(type)) {"".","Returns the XML attribute’s type as a string. Use this when you need to inspect or report the attribute’s declared type, for example with `attr.getType()`.",0.3157684792982343,0.8906374,0.84370613,0.8665368
nanoxml,findAttribute,XMLElement,This method finds the attribute and returns a XMLAttribute. FindAttribute() seems far more important than average because it is not called by any methods.,"Finds and returns an `XMLAttribute` matching the given name. Use it when you need to look up an attribute on an `XMLElement`, such as assigning the result to a variable for later use.",0.14657728996624161,0.8511063,0.873405,0.86211145
nanoxml,equalsXMLElement,XMLElement,"This method equals the EQUIV[XML element IXML element and returns a boolean. That boolean is used by some methods that equals the object. EqualsXMLElement() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return this.equalsXMLElement((IXMLElement)rawElement);"".","Compares this `XMLElement` with another XML element for equality, returning `true` when they represent the same XML content. It is used in procedural comparisons, as in `return this.equalsXMLElement((IXMLElement)rawElement);`.",0.31555065121545794,0.89788425,0.8756211,0.8866129
nanoxml,finalize,XMLException,"This method finalizes the XML exception. Return data is used by some methods that finalizes the XML validation exception. Finalize() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""super.finalize();"".",Performs final cleanup for an `XMLException` instance before it is garbage collected. This method is part of the object lifecycle and is typically invoked by the runtime rather than called directly by application code.,0.28754372700674513,0.8504195,0.8473834,0.8488987
nanoxml,startNewStream,StdXMLReader,This method starts the new stream. Return data is used by some methods that starts the new stream. Return data is used by some methods that starts the new stream. StartNewStream() seems far more important than average because it is called by 2 methods.,"Begins a new input stream for the XML reader, initializing stream handling with the provided reader and configuration flag. Use it when switching the parser to read from a fresh source, as in `this.startNewStream(reader,false);`.",0.18630753387832466,0.84361154,0.8544874,0.8490147
siena-master,wrap,Json,"This method wraps the object and returns a Json. That Json is used by methods that removes the object and that puts the string. Wrap() seems far more important than average because it is called by 6 methods. The method can be used in a procedural statement ; for example: ""map.put(key,wrap(value));"".","Wraps a value in a `Json` instance. Use it when you need to convert an object into a JSON-compatible wrapper, such as adding it to a list with `list.add(wrap(object));`.",0.15310297319987298,0.88682014,0.86091685,0.87367654
siena-master,get,Json,"This method gets the string and returns a Json. That Json is used by methods that sums the integer and that sums the real. Get() seems far more important than average because it is called by 5 methods. The method can be used in an assignment statement ; for example: ""value+=get(key).asDouble();"".","Returns the JSON value associated with the given key. Use it when reading nested or stored data from a `Json` object, such as in `put(key, json.get(key));`.",0.25507851635794365,0.8670828,0.8458035,0.8563109
siena-master,put,Json,"This method puts the string and returns a Json. That Json is used by methods that sums the real and that sums the integer. Put() seems far more important than average because it is called by 6 methods. The method can be used in a procedural statement ; for example: ""if (!containsKey(key)) put(key,value);"".","Adds a value into the JSON structure under the specified key and returns the updated `Json` object for chaining. Use it when building or modifying JSON content procedurally, such as `put(entry.getKey().toString(), entry.getValue());`.",0.2754873415861873,0.8642399,0.8519182,0.85803473
siena-master,keys,Json,"This method keyses the json and returns a Set<String>. Keys() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""for ( String key : other.keys()) {"".","Returns the set of JSON object keys as `Set<String>`, letting you inspect or iterate over the field names present in a JSON value. Use it when you need to collect or assign the keys from a `Json` instance, as in `Set<String> keys = json.keys();`.",0.30409015350154966,0.858866,0.8632422,0.8610486
siena-master,containsKey,Json,"This method contains the EQUIV[key string and returns a boolean. That boolean is used by methods that sums the real and that sums the integer. ContainsKey() seems far more important than average because it is called by 3 methods. The method can be used in a procedural statement ; for example: ""if (!containsKey(key)) put(key,value);"".",Checks whether the JSON object contains the specified key. Use it in conditional logic such as `if (containsKey(key))` to guard lookups or handle missing entries safely.,0.22874042473169276,0.8667035,0.8486879,0.8576011
siena-master,size,Json,"This method gets the size and returns an int. That int is used by some methods that is the empty. Size() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return size() == 0;"".","Returns the number of elements or entries represented by this `Json` value. It is typically used in conditional checks, such as validating an index against `list.size()` before accessing a collection.",0.2405657885086,0.8497068,0.84777915,0.84874195
siena-master,asString,Json,"This method nulls the (P) and returns a String. That String is used by some methods that strs the json. AsString() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return asString();"".","Converts the current JSON value to its string representation. Use it when you need to serialize or inspect the JSON object as text, such as in simple return paths like `return asString();`.",0.18432136694554976,0.8648047,0.85895646,0.86187065
siena-master,asBoolean,Json,"This method nulls the (P) and returns a boolean. That boolean is used by some methods that bools the json. AsBoolean() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return asBoolean();"".","Converts the current JSON value to a boolean representation. Use it when you need to read or interpret a JSON node as a primitive boolean, as in `return asBoolean();`.",0.17933041579279208,0.8762788,0.86138713,0.86876917
siena-master,getPersistenceManager,Model,"This method gets the persistence manager and returns a PersistenceManager. That PersistenceManager is used by methods that updates the model and that gets the model. Return data is used by some methods that gets the model. Return data is used by some methods that updates the model. GetPersistenceManager() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""getPersistenceManager().update(this);"".","Returns the model’s `PersistenceManager`, giving callers access to the persistence layer. Use it when you need to load, save, or otherwise manage persisted entities, as in `getPersistenceManager().get(this)`.",0.1926415473819951,0.88291943,0.86085397,0.8717471
siena-master,createQuery,PersistenceManager,This method creates the EQUIV[query base query data T and returns a Query<T>. CreateQuery() seems far more important than average because it is not called by any methods.,Creates a new `Query<T>` instance. Use this when you need to build a query through the `PersistenceManager` for later execution or refinement.,0.20333888270535466,0.8596192,0.84800225,0.8537712
siena-master,get,PersistenceManager,"This method gets the object. Return data is used by some methods that gets the model. Get() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().get(this);"".",Retrieves the current value associated with this persistence manager. Use it when you need to access the stored value during persistence-related operations.,0.11615971440899574,0.87446976,0.8352012,0.8543845
siena-master,insert,PersistenceManager,"This method inserts the object. Return data is used by a method that inserts the model. Insert() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().insert(this);"".",Inserts a value into the persistence manager. Use this to store data through the `PersistenceManager` when writing values into persistent storage.,0.15589206449694426,0.8795567,0.8420068,0.8603722
siena-master,get,PersistenceManagerFactory,This method gets the class and returns a PersistenceManager. Get() seems far more important than average because it is not called by any methods.,"Returns a `PersistenceManager` value from the factory, likely by delegating to an underlying singleton or shared instance. It is used as a procedural accessor, as shown by the example `return getInstance().get(clazz);`.",0.18636820936682374,0.8397616,0.8757112,0.8573597
siena-master,filter,Query,"This method filters the string and returns a Query<T>. That Query<T> is used by some methods that processes the document. Filter() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""if (""filter"".equals(name)) {"".",Filters the query’s values to retain only those that satisfy the method’s criteria. Use this when you want to narrow a `Query<T>` to a subset before further processing or execution.,0.20274728821795557,0.8688034,0.842483,0.8554408
siena-master,order,Query,"This method orders the string and returns a Query<T>. That Query<T> is used by a method that processes the document. Order() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""else if (""order"".equals(name)) {"".","Orders the query by the specified value, producing a `Query<T>` with results sorted accordingly. Use this when you need to control the ordering of query results before further processing or execution.",0.2032099227971167,0.8814292,0.84094864,0.86071324
siena-master,fetch,Query,This method fetches the int and returns a List<T>. Fetch() seems far more important than average because it is not called by any methods.,Fetches a list of values of type `T` from the query. Use this when you need to execute a query and retrieve its matching results as a collection.,0.11055711780484112,0.87119746,0.8576018,0.86434615
siena-master,createRequest,RemotePersistenceManager,This method creates the request and returns a Document. CreateRequest() seems far more important than average because it is not called by any methods.,"Creates a request document for the given name. Use it when you need a `Document` instance to pass into remote persistence operations or assign to a local variable, as in `Document d = createRequest(name);`.",0.157288529274583,0.8457937,0.8701033,0.85777634
siena-master,simpleRequest,RemotePersistenceManager,This method handles the simple request. Return data is used by some methods that deletes the query. Return data is used by some methods that deletes the object. SimpleRequest() seems far more important than average because it is called by 10 methods.,"Performs a simple remote request operation, likely dispatching a command such as delete for a given object. Use it when you need a lightweight procedural call to the remote persistence manager, as in `simpleRequest(""delete"", obj, true)`.",0.08001591536863288,0.84295875,0.85255444,0.8477294
siena-master,serialize,Serializer,"This method serializes the document. Return data is used by some methods that sends the document. Return data is used by some methods that executes the [ in. Serialize() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""serializer.serialize(request,connector.getOutputStream());"".","Serializes a value to an output destination, converting it into the serialized form expected by downstream consumers. Use it when writing an object such as a request to an output stream, as in `serializer.serialize(request, connector.getOutputStream());`.",0.15462764120008832,0.8860116,0.8631534,0.87443316
siena-master,deserialize,Serializer,"This method deserializes the [ in and returns a Document. That Document is used by methods that executes the [ in and that sends the document. Deserialize() seems far more important than average because it is called by 2 methods. The method can be used in an assignment statement ; for example: ""Document response=serializer.deserialize(connector.getInputStream());"".","Deserializes a value from the underlying input stream into a `Document`. This is used in assignment contexts, such as reading a response from a connector stream with `serializer.deserialize(connector.getInputStream())`.",0.2949109237605648,0.89657235,0.8607926,0.87831825
siena-master,get,Json,"This method gets the string and returns a Json. That Json is used by methods that sums the integer and that sums the real. Get() seems far more important than average because it is called by 5 methods. The method can be used in an assignment statement ; for example: ""value+=get(key).asDouble();"".",Retrieves the current JSON value. Use it when you need to access the parsed or stored value from a `Json` instance.,0.19666761796977794,0.86467165,0.8294015,0.8466694
siena-master,getPersistenceManager,Model,"This method gets the persistence manager and returns a PersistenceManager. That PersistenceManager is used by methods that updates the model and that gets the model. Return data is used by some methods that gets the model. Return data is used by some methods that updates the model. GetPersistenceManager() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""getPersistenceManager().update(this);"".",Returns the model’s `PersistenceManager` so callers can access persistence operations. It is used procedurally in contexts like `getPersistenceManager().get(this);` to retrieve or manage stored objects.,0.26223266923509214,0.887997,0.8706898,0.8792583
siena-master,createQuery,PersistenceManager,This method creates the EQUIV[query base query data T and returns a Query<T>. CreateQuery() seems far more important than average because it is not called by any methods.,"Creates a new `Query<T>` instance for constructing and executing a persistence query. Use this when you need to build a query against the persistence manager, typically as the starting point for retrieving entities.",0.23540965140434805,0.8639575,0.8481021,0.8559564
siena-master,get,PersistenceManager,"This method gets the object. Return data is used by some methods that gets the model. Get() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().get(this);"".",Returns the current integer value managed by this `PersistenceManager`. Use it when you need to retrieve the stored value from the persistence layer or in-memory state.,0.1887693191762218,0.8680389,0.8414833,0.8545548
siena-master,insert,PersistenceManager,"This method inserts the object. Return data is used by a method that inserts the model. Insert() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().insert(this);"".",Inserts the given value into persistence storage and returns an int result from the operation. This method is used when persisting a value through the `PersistenceManager` API.,0.28671582655272315,0.88158447,0.85559124,0.86839336
jajuk,popupMenuCanceled,DropDownButton,This method handles the popup menu canceled. PopupMenuCanceled() seems less important than average because it is not called by any methods.,Handles the popup menu canceled event for the drop-down button. This is typically used as an event callback when the menu is dismissed without a selection.,0.252925481217285,0.88939905,0.8756825,0.8824875
jajuk,getGenre,AudioObject,This method gets the genre and returns a String. GetGenre() seems less important than average because it is not called by any methods.,Returns the genre associated with this audio object as a string. Use it when you need to read the genre metadata for an audio item.,0.1891745935634666,0.8811306,0.86685073,0.8739323
jajuk,setImage,ContextListener,This method sets the image. SetImage() seems less important than average because it is called by 4 methods.,Sets the image associated with this listener or its context. Use this when updating the visual or icon representation tied to the listener instance.,0.17096851543003078,0.8517927,0.8647223,0.8582088
jajuk,getArtistSimilarCacheDir,LastFmCache,"This method gets the artist similar cache dir and returns a File. GetArtistSimilarCacheDir() seems less important than average because it is called by 2 methods. The method can be used in an assignment statement ; for example: ""File artistSimilarCacheDirFile=getArtistSimilarCacheDir();"".","Returns the cache directory used for storing similar-artist data. Use it when you need to access or clean the artist-similar cache, such as in cache maintenance code.",0.24417228152060147,0.8728828,0.844537,0.858476
jajuk,getFileNameForArtistInfo,LastFmCache,"This method gets the file name (NM) and returns a String. GetFileNameForArtistInfo() seems less important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""return UtilString.concat(albumListCacheDirFile.getAbsolutePath(),File.separator,getFileNameForArtistInfo(artist));"".",Returns the cache file name used to store artist info for a given artist. It is used when building the full path to the artist-info cache file in `LastFmCache`.,0.2795043784144069,0.86225796,0.82679754,0.84415555
jajuk,handleDirectories,Collection,"This method handles the directories. HandleDirectories() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""handleDirectories(attributes,idIndex);"".","Handles directories, likely processing them as part of the collection’s internal workflow. Use this procedural helper when directory entries need to be examined or updated, as in `handleDirectories(attributes, idIndex);`.",0.20611318426385405,0.8937842,0.8897143,0.8917446
jajuk,GenreManager,GenreManager,This method creates the genre manager and returns a genremanager. GenreManager() seems less important than average because it is not called by any methods.,Creates and returns a `GenreManager` instance. Use this constructor-style method when you need to initialize a manager for working with genres.,0.22230106984936854,0.8928878,0.89207935,0.89248335
jajuk,getType,PropertyMetaInformation,"This method gets the type and returns a Class<?> GetType() seems less important than average because it is called by 4 methods. The method can be used in an assignment statement ; for example: ""bCellEditable[iRow][iNumberStandardCols + i]=!(meta.getType().equals(Date.class));"".",Returns the `Class<?>` representing the property’s type. Use this when code needs to inspect or work with a property’s runtime type metadata.,0.169069359228321,0.86461157,0.82052386,0.841991
jajuk,getDiscoveryDate,Track,"This method gets the discovery date and returns a Date. GetDiscoveryDate() seems less important than average because it is called by 10 methods. The method can be used in an assignment statement ; for example: ""long diff=today.getTime() - track.getDiscoveryDate().getTime();"".","Returns the track’s discovery date. Use it when you need to retrieve this metadata, such as when formatting or displaying track details.",0.16709216077121553,0.8699203,0.82778805,0.8483314
jajuk,updateRate,Track,"This method updates the rate. UpdateRate() seems less important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""fCurrent.getTrack().updateRate();"".",Updates the track’s rate value. Use this to apply a new rate setting during procedural track processing.,0.15624543861287798,0.8952874,0.8493118,0.87169385
jajuk,isAutocommit,TrackManager,This method is the autocommit and returns a boolean. IsAutocommit() seems less important than average because it is not called by any methods.,Checks whether autocommit is currently enabled for the track manager. Use this when code needs to branch on transaction behavior or determine whether changes are applied automatically.,0.10742560187460436,0.85241073,0.86111045,0.8567385
jajuk,getURL,Cover,"This method gets the URL and returns an URL. GetURL() seems less important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""return url.toString().equals(cOther.getURL().toString());"".","Returns the cover’s URL. Use it when you need to read the current `URL` value for comparison or other lookup logic, such as checking whether two covers point to the same address.",0.19581940543145518,0.854199,0.83691716,0.84546983
jajuk,subList,QueueList,"This method subs the list and returns a List<StackItem>. SubList() seems less important than average because it is called by 1 method. The method can be used in an assignment statement ; for example: ""List<StackItem> items=impl.subList(1,3);"".","Returns a sublist of the queue’s items starting at the given index through the end, packaged as a new `ArrayList<StackItem>`. Use it when you need a procedural slice of the underlying list without modifying the original collection.",0.23870728969603885,0.8582487,0.85805106,0.8581499
jajuk,process,XMLExporter,This method processes the collection. Process() seems less important than average because it is not called by any methods.,"Processes the supplied value to carry out the XML export workflow. Use this when you need XMLExporter to handle a value as part of its export procedure, such as processing a list of items from the device manager.",0.08861996073024886,0.8455062,0.8596982,0.8525431
jajuk,perform,GCAction,This method handles the perform. Perform() seems less important than average because it is not called by any methods.,"Performs the action represented by this `GCAction`, typically using the supplied value as input. It is used when an action needs to be triggered procedurally, such as `ActionManager.getAction(JajukActions.EXIT).perform(null);`.",0.16931935743267612,0.8126322,0.85712993,0.8342881
jajuk,getItemAt,PlaylistTableModel,This method gets the item int and returns an Item. GetItemAt() seems less important than average because it is not called by any methods.,Returns the `Item` at the specified position in the playlist table model. Use this when you need to retrieve a row’s backing item from the model by index.,0.21081703743163938,0.8618698,0.8664953,0.86417633
jajuk,handleSave,CoverView,This method handles save the cover view. HandleSave() seems less important than average because it is not called by any methods.,"Handles a save action for the `CoverView`, likely coordinating whatever state or view data needs to be persisted. It is used procedurally as part of save-related UI behavior, with a usage example of `handleSaveAs()`.",0.14623567747118676,0.85639733,0.88572013,0.870812
jajuk,updateGUIFromConfCovers,ParameterViewGUIHelper,"This method updates the GUI (P). UpdateGUIFromConfCovers() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""updateGUIFromConfCovers();"".","Updates the GUI to reflect the current configuration covers state. Use this when the parameter view needs to be synchronized with configuration changes, as in `updateGUIFromConfCovers()`.",0.21900509869640675,0.8836834,0.87237656,0.8779936
jajuk,getNothingFoundPanel,SuggestionView,"This method gets the found panel and returns a JPanel. GetNothingFoundPanel() seems less important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return new JScrollPane(getNothingFoundPanel());"".","Returns the “nothing found” panel used when there are no suggestion results to display. This is typically used as part of building the view, such as wrapping it in a scroll pane for presentation.",0.20460708691566107,0.8699456,0.83749515,0.85341203
jajuk,getID,ViewAdapter,"This method gets the ID and returns a String. GetID() seems less important than average because it is called by 1 method. The method can be used in an assignment statement ; for example: ""return ""View[name="" + getID() + "" description='""+ getDesc()+ ""']"";"".","Returns the adapter’s ID as a String. Use it when code needs a stable identifier for this ViewAdapter, such as passing it into property-setting or lookup logic.",0.14032772056454668,0.8639215,0.8178277,0.840243
jajuk,paint,JajukJSplitPane,This method paints the graphics. Paint() seems less important than average because it is not called by any methods.,"Paints the split pane’s value, overriding the default rendering to control its appearance. Use this method when the component needs custom drawing during Swing repainting.",0.14701038563769184,0.8673825,0.87798506,0.8726516
jajuk,JajukJSplitPane,JajukJSplitPane,This method creates the jajuk J split pane and returns a jajukjsplitpane. JajukJSplitPane() seems less important than average because it is not called by any methods.,Creates and configures a `JajukJSplitPane` instance. This constructor is used when initializing the custom split pane component for the application’s UI layout.,0.26630971025995515,0.88395315,0.8837184,0.88383573
jajuk,getOptionPane,PasswordDialog,This method gets the option pane and returns a JOptionPane. GetOptionPane() seems less important than average because it is not called by any methods.,Returns the dialog’s `JOptionPane` instance so callers can inspect or interact with the underlying option pane. Use this when you need access to the dialog’s configured Swing pane rather than the dialog itself.,0.19755417588784752,0.86744547,0.8825662,0.8749406
jajuk,closeSystray,JajukSystray,This method closes the systray. CloseSystray() seems less important than average because it is not called by any methods.,"Closes and hides the application systray icon. Use it when shutting down or otherwise removing the tray presence, as in `jsystray.closeSystray();`.",0.16684069751738262,0.8744521,0.88120335,0.87781477
