project,method_name,class_name,gt_summary,llm_summary,cosine_similarity,bert_precision,bert_recall,bert_f1
jtopas,isFlagSet,AbstractTokenizer,This method is the flag set and returns a boolean. IsFlagSet() seems far more important than average because it is not called by any methods.,"Checks whether a specific flag is set in the tokenizer's state, primarily used during tokenization to conditionally alter processing behavior.",0.12920339983150794,0.84512603,0.8487232,0.8469208
jtopas,doGetProperty,AbstractTokenizerProperties,"This method does get the property and returns a TokenizerProperty. That TokenizerProperty is used by methods that gets the block comment and that gets the special sequence. DoGetProperty() seems far more important than average because it is called by 7 methods. The method can be used in a procedural statement ; for example: ""return doGetProperty(Token.PATTERN,pattern);"".",Retrieves a tokenizer property based on the specified type and starting position. This method is used internally by the tokenizer to access property configurations during text processing.,0.24801909581201512,0.8705534,0.83652556,0.8532003
jtopas,getString,AbstractTokenizerProperties,"This method gets the EQUIV[string string and returns a TokenizerProperty. That TokenizerProperty is used by methods that gets the string companion and that removes the EQUIV[string string. GetString() seems far more important than average because it is called by 3 methods. The method can be used in an assignment statement ; for example: ""return getString(start) != null;"".","This method retrieves a `TokenizerProperty` associated with a given string identifier, typically used within tokenization logic to fetch configuration properties by name. It is commonly called in assignment contexts to obtain property values for further processing.",0.20569573454923276,0.86524034,0.8421487,0.8535384
jtopas,getBlockComment,AbstractTokenizerProperties,"This method gets the block comment and returns a TokenizerProperty. That TokenizerProperty is used by methods that blocks the comment exists and that gets the block comment companion. GetBlockComment() seems far more important than average because it is called by 3 methods. The method can be used in an assignment statement ; for example: ""return getBlockComment(start) != null;"".",Retrieves the block comment property for tokenization. Typically used when configuring or querying tokenizer behavior for specific comment syntax.,0.21312865704595962,0.85489064,0.83209336,0.84333795
jtopas,getSpecialSequence,AbstractTokenizerProperties,"This method gets the special sequence and returns a TokenizerProperty. That TokenizerProperty is used by methods that gets the special sequence companion and that gets the special sequence exists. GetSpecialSequence() seems far more important than average because it is called by 3 methods. The method can be used in an assignment statement ; for example: ""return getSpecialSequence(specSeq) != null;"".",Retrieves a `TokenizerProperty` object representing a special sequence token in the tokenizer configuration. This method is typically used when configuring or querying tokenizer behavior for specific character sequences.,0.2447190564547199,0.86239254,0.8397397,0.8509154
jtopas,getKeyword,AbstractTokenizerProperties,"This method gets the EQUIV[keyword string and returns a TokenizerProperty. That TokenizerProperty is used by methods that gets the keyword exists and that removes the EQUIV[keyword string. GetKeyword() seems far more important than average because it is called by 3 methods. The method can be used in an assignment statement ; for example: ""return getKeyword(keyword) != null;"".","Retrieves a `TokenizerProperty` for the specified keyword, intended for use within tokenization logic to access predefined keyword configurations. This method is typically called when processing or validating input tokens against known keywords.",0.22821566871980745,0.8622231,0.8362278,0.84902656
jtopas,getPattern,AbstractTokenizerProperties,"This method gets the EQUIV[pattern string - and returns a TokenizerProperty. That TokenizerProperty is used by methods that gets the pattern companion and that patterns the exists. GetPattern() seems far more important than average because it is called by 3 methods. The method can be used in an assignment statement ; for example: ""return getPattern(pattern) != null;"".","This method retrieves the `TokenizerProperty` associated with a given pattern, typically used when configuring or querying tokenizer behavior in text processing systems. It is called during property lookups or assignments in tokenizer initialization.",0.2097507558029396,0.8588313,0.83998704,0.8493047
jtopas,removeProperty,AbstractTokenizerProperties,"This method removes the EQUIV[property tokenizer property. Return data is used by some methods that removes the EQUIV[keyword string. Return data is used by some methods that removes the EQUIV[line comment string - (NM). RemoveProperty() seems far more important than average because it is called by 6 methods. The method can be used in a procedural statement ; for example: ""removeProperty(prop);"".",Removes a specified property from the tokenizer configuration. This method is used when dynamically updating or cleaning up tokenizer settings during runtime.,0.24298183379160232,0.8587944,0.8206114,0.8392688
jtopas,checkArgument,AbstractTokenizerProperties,"This method checks the argument. Return data is used by a method that gets the block comment. Return data is used by a method that gets the special sequence. CheckArgument() seems far more important than average because it is called by 7 methods. The method can be used in a procedural statement ; for example: ""checkArgument(pattern,""Pattern"");"".","This method validates the provided argument, throwing an exception if the condition fails, typically used for input validation in utility or service classes. It is called with a condition and a message string, like `checkArgument(start, ""String"")`, to ensure preconditions are met.",0.239340072082689,0.8647628,0.8680102,0.86638343
jtopas,getType,TokenizerProperty,"This method gets the type and returns an int. That int is used by methods that adds the EQUIV[property tokenizer property and that equals the object. GetType() seems far more important than average because it is called by 8 methods. The method can be used in a procedural statement ; for example: ""switch (property.getType()) {"".","This method retrieves the type of a token as an integer, typically used in lexical analysis to identify token categories during parsing. It is commonly called to check token validity or compare token types against expected values like `Token.EOF`.",0.12391712518932363,0.8590795,0.84347963,0.8512081
jtopas,setFlags,TokenizerProperty,This method sets the flags. SetFlags() seems far more important than average because it is not called by any methods.,"Sets the processing flags for this tokenizer property, configuring how tokens are identified and processed during tokenization. This method is typically used when configuring tokenizer behavior for custom token types.",0.1482071208638711,0.85501325,0.8639076,0.8594374
jtopas,getFlagMask,TokenizerProperty,"This method gets the flag mask and returns an int. That int is used by some methods that contains the EQUIV[flag int. GetFlagMask() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return (getFlagMask() & flag) == flag;"".",Retrieves the bitmask representing the flag associated with this tokenizer property. It is used in bitwise operations to check if specific flags are set in token properties.,0.2162658549422075,0.8600488,0.83317083,0.84639645
jtopas,getImages,TokenizerProperty,"This method gets the images and returns a String[]. That String[] is used by methods that starts the sequence store (P) (NM) (NM) and that searches the EQUIV[string string. GetImages() seems far more important than average because it is called by 10 methods. The method can be used in an assignment statement ; for example: ""String img=prop.getImages()[0];"".",Retrieves the array of image strings associated with the tokenizer property. This method is typically used when accessing predefined token patterns or visual representations in text processing tasks.,0.16337019707593836,0.8549973,0.8197575,0.83700657
jtopas,getCompanion,TokenizerProperty,"This method gets the companion and returns an Object. That Object is used by methods that equals the object and that gets the token. GetCompanion() seems far more important than average because it is called by 9 methods. The method can be used in a procedural statement ; for example: ""if (getType() == thatProp.getType() && getCompanion() == thatProp.getCompanion() && getFlags() == thatProp.getFlags()) {"".",Retrieves the companion object associated with this `TokenizerProperty` instance. This method is typically used when type-casting or accessing additional functionality tied to the property's companion class.,0.22154167997229662,0.864112,0.82926834,0.8463317
jtopas,startsWithSequenceCommentOrString,SequenceStore,"This method starts the sequence store (P) (NM) (NM) and returns a TokenizerProperty. That TokenizerProperty is used by methods that starts the standard tokenizer properties (P) (NM) (NM) and that is the keyword. StartsWithSequenceCommentOrString() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""return startsWithSequenceCommentOrString(dataProvider);"".","This method checks if the input starts with a sequence comment or string, returning a `TokenizerProperty` if a match is found. It is typically used during tokenization to identify special sequences in the input data.",0.2508336797878958,0.876669,0.8361772,0.85594445
jtopas,searchString,SequenceStore,"This method searches the EQUIV[string string and returns a TokenizerProperty. That TokenizerProperty is used by methods that removes the special sequence and that gets the special sequence. SearchString() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""return searchString(image,false);"".","This method searches for and returns a `TokenizerProperty` matching a specified string within a sequence store, typically used during text tokenization or parsing where string-based property lookups are required. It is called by methods handling string-based tokenization logic, such as image processing or text analysis pipelines.",0.250637468554332,0.8616043,0.85404587,0.8578084
jtopas,compare,SequenceStore,This method compares the char and returns an int. Compare() seems far more important than average because it is not called by any methods.,"This method compares two values and returns an integer result indicating their relative order, typically used within the `SequenceStore` class for sequence comparison or sorting operations.",0.16466671266437433,0.87014604,0.8823886,0.8762246
jtopas,getCharAt,DataProvider,"This method gets the char int - and returns a char. That char is used by methods that starts the sequence store (P) (NM) (NM) and that gets the char. GetCharAt() seems far more important than average because it is called by 5 methods. The method can be used in an assignment statement ; for example: ""char startChar=getStartChar(dataProvider.getCharAt(0));"".",Retrieves a character at a specified position from the base data provider. This method is typically used when processing or validating string data extracted from a data source.,0.1019706657354689,0.857608,0.8162281,0.8364065
jtopas,isFlagSet,AbstractTokenizer,This method is the flag set and returns a boolean. IsFlagSet() seems far more important than average because it is not called by any methods.,Checks whether a specific flag is set in the tokenizer's state. Used internally to determine formatting or parsing behavior based on configuration flags.,0.11913275730709477,0.84980774,0.84731084,0.8485575
jtopas,setFlags,TokenizerProperty,This method sets the flags. SetFlags() seems far more important than average because it is not called by any methods.,"This method sets the flags for a `TokenizerProperty` instance, configuring its behavior during tokenization. It is used when initializing or modifying tokenizer properties to specify parsing options.",0.1834969308906129,0.8552199,0.8750603,0.86502635
jtopas,compare,SequenceStore,This method compares the char and returns an int. Compare() seems far more important than average because it is not called by any methods.,"This method compares two values, returning an integer indicating their relative order, typically used for sequence alignment or similarity checks in image processing contexts.",0.09193998174078077,0.8640147,0.8700679,0.8670307
nanoxml,getName,IXMLElement,"This method gets the name and returns a String. That String is used by methods that equals the EQUIV[XML element IXML element and that writes the (NM) xml. GetName() seems far more important than average because it is called by 10 methods. The method can be used in a procedural statement ; for example: ""if (!this.name.equals(elt.getName())) {"".",Retrieves the name of the XML element as a String. Typically used when parsing or manipulating XML data to access the tag name of an element.,0.29376534099687807,0.87180066,0.8221319,0.8462381
nanoxml,getContent,IXMLElement,"This method gets the content and returns a String. That String is used by methods that writes the (NM) xml and that writes the (NM) xml. GetContent() seems far more important than average because it is called by 7 methods. The method can be used in an assignment statement ; for example: ""if (xml.getContent() != null) {"".",Retrieves the textual content of an XML element. Typically used when parsing or processing XML data to extract the inner text of a specific element.,0.19559305508467062,0.85580575,0.82009655,0.83757067
nanoxml,setContent,IXMLElement,"This method sets the content. Return data is used by some methods that adds the PC data. Return data is used by some methods that ends the element. SetContent() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""lastChild.setContent(lastChild.getContent() + child.getContent());"".","This method sets the content of an XML element, replacing any existing content. It is used when modifying or updating the textual data within an XML element.",0.26801776739424915,0.8797561,0.8476337,0.8633962
nanoxml,read,IXMLReader,"This method reads the IXML reader and returns a char. That char is used by methods that processes the element and that processes the doc type. Read() seems far more important than average because it is called by 7 methods. The method can be used in a procedural statement ; for example: ""if (!XMLUtil.checkLiteral(this.reader,""OCTYPE"")) {"".",Reads a single character value from the XML input stream. This method is typically used during XML parsing to extract individual characters from the document content.,0.19193781993915493,0.87017673,0.82006806,0.84437966
nanoxml,unread,IXMLReader,"This method handles the unread. Return data is used by a method that processes the entity. Return data is used by a method that processes the att list. Unread() seems far more important than average because it is called by 10 methods. The method can be used in a procedural statement ; for example: ""reader.unread(ch);"".","This method is intended to mark the current XML value as unread, typically used in XML parsing contexts where tracking read/unread states of elements is necessary. It operates within the `IXMLReader` interface, though its specific usage context remains undocumented.",0.2725696186689706,0.85610026,0.8501082,0.8530937
nanoxml,getLineNr,IXMLReader,"This method gets the line nr and returns an int. That int is used by methods that scans the data and that opens the external entity. GetLineNr() seems far more important than average because it is called by 10 methods. The method can be used in a procedural statement ; for example: ""throw new XMLParseException(parentSystemID,xmlReader.getLineNr(),""Could not open external entity "" + ""at system ID: "" + systemID);"".","Returns the current line number being read in the XML document, useful for error reporting or debugging during XML parsing.",0.14058907763898848,0.86555415,0.8066666,0.83507353
nanoxml,getSystemID,IXMLReader,"This method gets the system ID and returns a String. That String is used by methods that scans the data and that opens the external entity. GetSystemID() seems far more important than average because it is called by 10 methods. The method can be used in an assignment statement ; for example: ""String parentSystemID=xmlReader.getSystemID();"".",Retrieves the system identifier (URI) of the XML document being read. This method is typically used when processing XML data and the system ID is required for validation or error reporting.,0.29577722953106106,0.8731066,0.84088314,0.85669196
nanoxml,setParameterEntityResolver,IXMLValidator,"This method sets the parameter entity resolver. Return data is used by some methods that sets the parameter entity resolver. SetParameterEntityResolver() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""this.delegate.setParameterEntityResolver(resolver);"".","Sets a custom `EntityResolver` for resolving parameter entities in XML validation, typically used when advanced control over entity resolution is required during XML parsing or validation.",0.14352396064294085,0.85461074,0.8440519,0.84929854
nanoxml,getParameterEntityResolver,IXMLValidator,"This method gets the parameter entity resolver and returns an IXMLEntityResolver. That IXMLEntityResolver is used by a method that gets the parameter entity resolver. GetParameterEntityResolver() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return this.delegate.getParameterEntityResolver();"".","Retrieves the parameter entity resolver for XML validation, typically used when custom entity resolution is required during parsing.",0.2406910189171467,0.86315197,0.8282585,0.84534526
nanoxml,parseDTD,IXMLValidator,"This method parses the DTD. Return data is used by a method that parses the DTD. Return data is used by a method that processes the doc type. ParseDTD() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.parseDTD(publicID.toString(),this.reader,this.entityResolver,false);"".",Parses an XML DTD (Document Type Definition) to validate the structure and content of an XML document. This method is typically used within XML validation frameworks to ensure conformance to a specified DTD schema.,0.19989573874683472,0.84902894,0.8274146,0.8380824
nanoxml,elementStarted,IXMLValidator,"This method handles the element started. Return data is used by some methods that processes the element. Return data is used by some methods that handles the element started. ElementStarted() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.elementStarted(fullName,this.reader.getSystemID(),this.reader.getLineNr());"".","This method signals the start of an XML element during parsing, intended for use within an XML validation process to track element boundaries. It is called internally by the validator when encountering a new element.",0.2785954271938689,0.8806861,0.83504415,0.8572581
nanoxml,elementEnded,IXMLValidator,"This method handles the element ended. Return data is used by some methods that handles the element ended. Return data is used by some methods that processes the element. ElementEnded() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.elementEnded(name,this.reader.getSystemID(),this.reader.getLineNr());"".","This method signals the end of an XML element during validation, typically invoked by an XML parser's event handler to process the closing tag of an element. It is used in validation frameworks where sequential element tracking is required.",0.2692849764922829,0.8691949,0.8346642,0.8515797
nanoxml,attributeAdded,IXMLValidator,"This method handles the attribute added. Return data is used by some methods that processes the attribute. Return data is used by some methods that handles the attribute added. AttributeAdded() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.attributeAdded(key,value,this.reader.getSystemID(),this.reader.getLineNr());"".","This method is triggered when an attribute is added to an XML element, typically used during XML parsing or validation to track changes in element attributes.",0.18243251962951973,0.8678844,0.8270611,0.8469811
nanoxml,elementAttributesProcessed,IXMLValidator,"This method handles the element attributes processed. Return data is used by some methods that handles the element attributes processed. Return data is used by some methods that processes the element. ElementAttributesProcessed() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.elementAttributesProcessed(fullName,extraAttributes,this.reader.getSystemID(),this.reader.getLineNr());"".","This method processes attributes of an XML element, likely invoked during XML parsing or validation to handle element-specific attributes. It operates within the `IXMLValidator` interface, suggesting it's part of a validation or processing pipeline for XML documents.",0.1671811234629189,0.8535212,0.83215714,0.8427038
nanoxml,PCDataAdded,IXMLValidator,"This method handles the data added. Return data is used by some methods that processes the element. Return data is used by some methods that processes the CDATA. PCDataAdded() seems far more important than average because it is called by 3 methods. The method can be used in a procedural statement ; for example: ""this.validator.PCDataAdded(this.reader.getSystemID(),this.reader.getLineNr());"".","This method is triggered when PCData is added to an XML document, typically used during XML parsing or construction to validate and handle character data segments.",0.17941645946268556,0.86710906,0.83874583,0.85269165
nanoxml,startNewStream,StdXMLReader,This method starts the new stream. Return data is used by some methods that starts the new stream. Return data is used by some methods that starts the new stream. StartNewStream() seems far more important than average because it is called by 2 methods.,"Starts a new XML input stream for parsing, typically used when switching to a fresh data source mid-processing. This method is called with a reader object (e.g., `StringReader`) to initialize the stream.",0.299119758172997,0.85843927,0.8708747,0.8646123
nanoxml,getFullName,XMLAttribute,This method gets the full name and returns a String. That String is used by methods that finds the attribute and that finds the attribute. GetFullName() seems far more important than average because it is called by 6 methods.,Retrieves the full name of the XML attribute by concatenating its namespace and local name; intended for use within XML processing contexts where qualified attribute names are required.,0.22395750047366803,0.85156393,0.8509305,0.85124713
nanoxml,getName,XMLAttribute,"This method gets the name and returns a String. That String is used by methods that finds the attribute and that finds the attribute. GetName() seems far more important than average because it is called by 6 methods. The method can be used in an assignment statement ; for example: ""boolean found=attr.getName().equals(name);"".",Retrieves the name of the XML attribute. Typically used when accessing or processing XML data where attribute names are required.,0.1983498770347576,0.8715162,0.8257263,0.8480035
nanoxml,getNamespace,XMLAttribute,"This method gets the namespace and returns a String. That String is used by methods that finds the attribute and that finds the attribute. GetNamespace() seems far more important than average because it is called by 7 methods. The method can be used in a procedural statement ; for example: ""found&=(attr.getNamespace() == null);"".","This method retrieves the namespace associated with an XML attribute, typically used when parsing or processing XML data to identify attribute origins or relationships within a document.",0.157819385878168,0.8563841,0.8305191,0.84325325
nanoxml,getValue,XMLAttribute,"This method gets the value and returns a String. That String is used by methods that gets the attribute and that equals the EQUIV[XML element IXML element. GetValue() seems far more important than average because it is called by 8 methods. The method can be used in a procedural statement ; for example: ""if (!attr.getValue().equals(value)) {"".",Retrieves the string value of an XML attribute. Typically used when parsing or processing XML data to access attribute values.,0.18388538279887884,0.86407256,0.81766623,0.8402291
nanoxml,getType,XMLAttribute,"This method gets the type and returns a String. That String is used by methods that gets the attribute type and that equals the EQUIV[XML element IXML element. GetType() seems far more important than average because it is called by 3 methods. The method can be used in a procedural statement ; for example: ""if (!attr.getType().equals(type)) {"".",This method retrieves the type of an XML attribute as a String. It is typically used when inspecting or processing XML data to determine the data type associated with an attribute.,0.28439847928461853,0.87637573,0.8347998,0.8550827
nanoxml,findAttribute,XMLElement,This method finds the attribute and returns a XMLAttribute. FindAttribute() seems far more important than average because it is not called by any methods.,Finds and returns an attribute with the specified name from the XML element. This method is typically used when parsing or manipulating XML data to locate specific attributes by their names.,0.21794959665504632,0.8739048,0.8740656,0.87398523
nanoxml,equalsXMLElement,XMLElement,"This method equals the EQUIV[XML element IXML element and returns a boolean. That boolean is used by some methods that equals the object. EqualsXMLElement() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return this.equalsXMLElement((IXMLElement)rawElement);"".","This method checks if the current XML element is equal to another XML element, ensuring type compatibility by comparing instances of `IXMLElement`. It is used within procedural logic to validate XML element equivalence.",0.31229333255086034,0.86409974,0.8390458,0.8513885
nanoxml,finalize,XMLException,"This method finalizes the XML exception. Return data is used by some methods that finalizes the XML validation exception. Finalize() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""super.finalize();"".","This method is intended to perform cleanup operations before an XMLException instance is garbage collected, following the standard `finalize()` pattern in Java. It is typically used in contexts where the exception holds resources that require explicit release.",0.3101547566695164,0.85442483,0.85632306,0.8553729
nanoxml,startNewStream,StdXMLReader,This method starts the new stream. Return data is used by some methods that starts the new stream. Return data is used by some methods that starts the new stream. StartNewStream() seems far more important than average because it is called by 2 methods.,"Starts a new XML input stream, typically used when switching to a different input source mid-parsing. This method is called with a reader and a boolean flag to control stream behavior.",0.22055113385860117,0.8684554,0.8726901,0.8705676
siena-master,wrap,Json,"This method wraps the object and returns a Json. That Json is used by methods that removes the object and that puts the string. Wrap() seems far more important than average because it is called by 6 methods. The method can be used in a procedural statement ; for example: ""map.put(key,wrap(value));"".","This method wraps a given value in a `Json` object, typically used to encapsulate data for structured output or further processing. It is commonly called when adding items to collections, as shown in the example `list.add(wrap(object))`.",0.3007507733479829,0.8801336,0.8727881,0.8764455
siena-master,get,Json,"This method gets the string and returns a Json. That Json is used by methods that sums the integer and that sums the real. Get() seems far more important than average because it is called by 5 methods. The method can be used in an assignment statement ; for example: ""value+=get(key).asDouble();"".","This method retrieves a value from a JSON object. It is typically used in procedural contexts where JSON data is being parsed or manipulated, such as accessing nested values after a `put` operation.",0.17721431958002326,0.8637527,0.8408355,0.85214007
siena-master,put,Json,"This method puts the string and returns a Json. That Json is used by methods that sums the real and that sums the integer. Put() seems far more important than average because it is called by 6 methods. The method can be used in a procedural statement ; for example: ""if (!containsKey(key)) put(key,value);"".","This method adds or updates a key-value pair in a JSON object, returning the modified JSON for method chaining. It is typically used when processing entries from a map or similar data structure to construct or update JSON data.",0.2334400565335028,0.85143185,0.8369041,0.8441055
siena-master,keys,Json,"This method keyses the json and returns a Set<String>. Keys() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""for ( String key : other.keys()) {"".",Returns a set of all keys present in the JSON object. Useful for iterating over or inspecting the structure of a JSON payload.,0.23199590853847998,0.87134135,0.83065784,0.8505134
siena-master,containsKey,Json,"This method contains the EQUIV[key string and returns a boolean. That boolean is used by methods that sums the real and that sums the integer. ContainsKey() seems far more important than average because it is called by 3 methods. The method can be used in a procedural statement ; for example: ""if (!containsKey(key)) put(key,value);"".",This method checks whether a specified key exists in a JSON object. It is typically used in conditional statements to validate the presence of a key before accessing its value.,0.25146235483912577,0.8754093,0.8329303,0.8536416
siena-master,size,Json,"This method gets the size and returns an int. That int is used by some methods that is the empty. Size() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return size() == 0;"".","Returns the number of elements in the JSON structure. This method is typically used to check bounds before accessing elements, as shown in the example where it prevents an out-of-bounds error.",0.26194625217560497,0.8609062,0.8455716,0.85317
siena-master,asString,Json,"This method nulls the (P) and returns a String. That String is used by some methods that strs the json. AsString() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return asString();"".","Converts a JSON object to its string representation. This method is typically used when a string output of a JSON structure is required, such as logging or serialization.",0.22354992970720344,0.8629981,0.8449291,0.853868
siena-master,asBoolean,Json,"This method nulls the (P) and returns a boolean. That boolean is used by some methods that bools the json. AsBoolean() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return asBoolean();"".","Converts a JSON value to a boolean; returns `false` if the value is null, missing, or cannot be parsed as a boolean.",0.18658811997445066,0.8535421,0.83568597,0.8445196
siena-master,getPersistenceManager,Model,"This method gets the persistence manager and returns a PersistenceManager. That PersistenceManager is used by methods that updates the model and that gets the model. Return data is used by some methods that gets the model. Return data is used by some methods that updates the model. GetPersistenceManager() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""getPersistenceManager().update(this);"".","This method retrieves the persistence manager instance, typically used in data access layers to interact with a database or persistence context. It is called procedurally, often in service or repository classes to manage entity persistence operations.",0.18410984855003332,0.86733866,0.84429544,0.8556619
siena-master,createQuery,PersistenceManager,This method creates the EQUIV[query base query data T and returns a Query<T>. CreateQuery() seems far more important than average because it is not called by any methods.,"Creates and returns a new `Query<T>` object for executing JPQL or criteria queries against the persistence context, typically used within JPA/Hibernate applications to interact with the database.",0.15694928578112954,0.8461224,0.8537477,0.84991795
siena-master,get,PersistenceManager,"This method gets the object. Return data is used by some methods that gets the model. Get() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().get(this);"".","Retrieves a value from the persistence layer without returning it, typically used internally within the `PersistenceManager` class to fetch data.",0.15789699291028783,0.873927,0.84030056,0.856784
siena-master,insert,PersistenceManager,"This method inserts the object. Return data is used by a method that inserts the model. Insert() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().insert(this);"".",Inserts the specified value into persistent storage. This method is typically used within data access layers to persist new entities to a database.,0.2520690255574334,0.8790237,0.8424316,0.8603387
siena-master,get,PersistenceManagerFactory,This method gets the class and returns a PersistenceManager. Get() seems far more important than average because it is not called by any methods.,"Retrieves a PersistenceManager instance for the specified class, typically used to manage persistence operations in a JPA or similar persistence framework. This method is called during entity manager initialization or transaction setup to obtain a manager bound to a particular entity class.",0.13078917485617123,0.8650471,0.88190025,0.87339246
siena-master,filter,Query,"This method filters the string and returns a Query<T>. That Query<T> is used by some methods that processes the document. Filter() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""if (""filter"".equals(name)) {"".","This method filters elements in a `Query<T>` based on a specified condition, returning a new query for further operations. It is typically used in database query chains to refine result sets.",0.2489036730407006,0.8848512,0.8516889,0.8679535
siena-master,order,Query,"This method orders the string and returns a Query<T>. That Query<T> is used by a method that processes the document. Order() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""else if (""order"".equals(name)) {"".",Orders the query results by the specified value in ascending order. Use this method in a query chain to sort results before execution.,0.31947254661406926,0.88278645,0.8262628,0.8535899
siena-master,fetch,Query,This method fetches the int and returns a List<T>. Fetch() seems far more important than average because it is not called by any methods.,"Fetches a list of values of type T, typically used for retrieving data from a database or external source.",0.052320438875520334,0.85423636,0.8406465,0.84738696
siena-master,createRequest,RemotePersistenceManager,This method creates the request and returns a Document. CreateRequest() seems far more important than average because it is not called by any methods.,"Creates and returns a new `Document` request with the specified name, typically used for remote persistence operations. This method is likely called by other components to initiate document creation workflows.",0.29530880413416055,0.8760991,0.8895932,0.8827946
siena-master,simpleRequest,RemotePersistenceManager,This method handles the simple request. Return data is used by some methods that deletes the query. Return data is used by some methods that deletes the object. SimpleRequest() seems far more important than average because it is called by 10 methods.,"This method sends a simple request to a remote persistence service, typically used for basic CRUD operations like deletion. It takes an action type, target object, and a flag indicating whether to wait for completion as parameters.",0.0806154513110968,0.85657513,0.86008465,0.8583263
siena-master,serialize,Serializer,"This method serializes the document. Return data is used by some methods that sends the document. Return data is used by some methods that executes the [ in. Serialize() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""serializer.serialize(request,connector.getOutputStream());"".","This method serializes the given value into a specified output stream, typically used for converting objects or data into a storable or transmittable format. It is called procedurally within a serialization workflow to prepare data for output.",0.2024997281858865,0.8561424,0.84582555,0.85095274
siena-master,deserialize,Serializer,"This method deserializes the [ in and returns a Document. That Document is used by methods that executes the [ in and that sends the document. Deserialize() seems far more important than average because it is called by 2 methods. The method can be used in an assignment statement ; for example: ""Document response=serializer.deserialize(connector.getInputStream());"".","Converts a given input stream into a Document object, typically used when parsing data received from a connector's input stream into a structured document format.",0.11338999685936961,0.86276335,0.8172166,0.8393726
siena-master,get,Json,"This method gets the string and returns a Json. That Json is used by methods that sums the integer and that sums the real. Get() seems far more important than average because it is called by 5 methods. The method can be used in an assignment statement ; for example: ""value+=get(key).asDouble();"".",Retrieves a value from a JSON object. This procedural method is typically used when accessing stored data without modifying the JSON structure.,0.23401985009126597,0.8670714,0.82908225,0.8476514
siena-master,getPersistenceManager,Model,"This method gets the persistence manager and returns a PersistenceManager. That PersistenceManager is used by methods that updates the model and that gets the model. Return data is used by some methods that gets the model. Return data is used by some methods that updates the model. GetPersistenceManager() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""getPersistenceManager().update(this);"".","This method retrieves the persistence manager instance, typically used in data access layers to interact with persistent storage. It is commonly called to obtain a `PersistenceManager` for performing database operations.",0.22492982858595495,0.88080883,0.8539597,0.8671765
siena-master,createQuery,PersistenceManager,This method creates the EQUIV[query base query data T and returns a Query<T>. CreateQuery() seems far more important than average because it is not called by any methods.,Creates a new query instance of type `Query<T>` for executing database operations. This method is typically used within a persistence layer to build and execute JPQL or native SQL queries against the database.,0.21900942438638984,0.8631182,0.85338145,0.85822225
siena-master,get,PersistenceManager,"This method gets the object. Return data is used by some methods that gets the model. Get() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().get(this);"".",Retrieves an integer value from the persistence layer. This method is likely used within a data access or repository context to fetch stored numeric data.,0.21440032095928396,0.86728525,0.84466475,0.85582554
siena-master,insert,PersistenceManager,"This method inserts the object. Return data is used by a method that inserts the model. Insert() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().insert(this);"".",Inserts a new record into the database and returns the generated ID. This method is typically used within a persistence layer to handle data insertion operations.,0.29562297140364574,0.8862778,0.84666306,0.8660176
