project,method_name,class_name,gt_summary,llm_summary,cosine_similarity,bert_precision,bert_recall,bert_f1
jtopas,getBlockComment,AbstractTokenizerProperties,"This method gets the block comment and returns a TokenizerProperty. That TokenizerProperty is used by methods that blocks the comment exists and that gets the block comment companion. GetBlockComment() seems far more important than average because it is called by 3 methods. The method can be used in an assignment statement ; for example: ""return getBlockComment(start) != null;"".",Retrieves the block comment tokenizer property. It is typically invoked with a starting index and assigned to a variable for further token processing.,0.20302183220552036,0.87246996,0.8378229,0.8547955
jtopas,getSpecialSequence,AbstractTokenizerProperties,"This method gets the special sequence and returns a TokenizerProperty. That TokenizerProperty is used by methods that gets the special sequence companion and that gets the special sequence exists. GetSpecialSequence() seems far more important than average because it is called by 3 methods. The method can be used in an assignment statement ; for example: ""return getSpecialSequence(specSeq) != null;"".",Retrieves the TokenizerProperty associated with a specified special sequence. It is typically used in assignments to obtain the property configuration for a given sequence.,0.3334366510857738,0.87895143,0.84039956,0.8592433
jtopas,getKeyword,AbstractTokenizerProperties,"This method gets the EQUIV[keyword string and returns a TokenizerProperty. That TokenizerProperty is used by methods that gets the keyword exists and that removes the EQUIV[keyword string. GetKeyword() seems far more important than average because it is called by 3 methods. The method can be used in an assignment statement ; for example: ""return getKeyword(keyword) != null;"".",Retrieves the `TokenizerProperty` for a specified keyword. It is commonly used in assignment statements to obtain property details for tokenization.,0.26981917149386947,0.877751,0.8309191,0.85369325
jtopas,getPattern,AbstractTokenizerProperties,"This method gets the EQUIV[pattern string - and returns a TokenizerProperty. That TokenizerProperty is used by methods that gets the pattern companion and that patterns the exists. GetPattern() seems far more important than average because it is called by 3 methods. The method can be used in an assignment statement ; for example: ""return getPattern(pattern) != null;"".",Retrieves the `TokenizerProperty` associated with a specified pattern. It is used in assignments to obtain the property configuration for a given pattern.,0.3225746771106445,0.87457037,0.8354562,0.8545659
jtopas,removeProperty,AbstractTokenizerProperties,"This method removes the EQUIV[property tokenizer property. Return data is used by some methods that removes the EQUIV[keyword string. Return data is used by some methods that removes the EQUIV[line comment string - (NM). RemoveProperty() seems far more important than average because it is called by 6 methods. The method can be used in a procedural statement ; for example: ""removeProperty(prop);"".",Removes a specified property from the tokenizer properties collection. This procedural method is used to delete a property configuration by passing its identifier.,0.3207560090293008,0.8723116,0.8220729,0.8464474
jtopas,checkArgument,AbstractTokenizerProperties,"This method checks the argument. Return data is used by a method that gets the block comment. Return data is used by a method that gets the special sequence. CheckArgument() seems far more important than average because it is called by 7 methods. The method can be used in a procedural statement ; for example: ""checkArgument(pattern,""Pattern"");"".","Validates a given argument to ensure it meets expected conditions. It is used to verify inputs, such as checking a start position against a descriptor like ""String"".",0.09331834771567543,0.862316,0.83934337,0.85067457
jtopas,getType,TokenizerProperty,"This method gets the type and returns an int. That int is used by methods that adds the EQUIV[property tokenizer property and that equals the object. GetType() seems far more important than average because it is called by 8 methods. The method can be used in a procedural statement ; for example: ""switch (property.getType()) {"".","Returns the integer type of this tokenizer property. It is typically used to evaluate scanned tokens, such as checking if a token's type indicates the end of the file.",0.2769768926201883,0.8778788,0.8381725,0.85756624
jtopas,setFlags,TokenizerProperty,This method sets the flags. SetFlags() seems far more important than average because it is not called by any methods.,Sets the flags for a tokenizer property to configure its behavior. This method is used to modify the property's attributes during tokenizer initialization.,0.16982723046293463,0.8714325,0.87212753,0.87177986
jtopas,getFlagMask,TokenizerProperty,"This method gets the flag mask and returns an int. That int is used by some methods that contains the EQUIV[flag int. GetFlagMask() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return (getFlagMask() & flag) == flag;"".",Retrieves the flag mask associated with this tokenizer property. It is used in bitwise operations to check if specific flags are set.,0.21103747182633104,0.8747155,0.8369459,0.85541403
jtopas,getImages,TokenizerProperty,"This method gets the images and returns a String[]. That String[] is used by methods that starts the sequence store (P) (NM) (NM) and that searches the EQUIV[string string. GetImages() seems far more important than average because it is called by 10 methods. The method can be used in an assignment statement ; for example: ""String img=prop.getImages()[0];"".","Returns an array of image strings associated with this tokenizer property. It is typically used to access these strings, such as determining the length of the first image to set a token's length.",0.13146897182346448,0.8647092,0.8222725,0.8429571
jtopas,getCompanion,TokenizerProperty,"This method gets the companion and returns an Object. That Object is used by methods that equals the object and that gets the token. GetCompanion() seems far more important than average because it is called by 9 methods. The method can be used in a procedural statement ; for example: ""if (getType() == thatProp.getType() && getCompanion() == thatProp.getCompanion() && getFlags() == thatProp.getFlags()) {"".","Retrieves the companion object associated with this tokenizer property. The returned object is typically cast to a specific type, such as `TokenizerProperty`, for further processing.",0.20981947009402716,0.8583927,0.8231212,0.840387
jtopas,startsWithSequenceCommentOrString,SequenceStore,"This method starts the sequence store (P) (NM) (NM) and returns a TokenizerProperty. That TokenizerProperty is used by methods that starts the standard tokenizer properties (P) (NM) (NM) and that is the keyword. StartsWithSequenceCommentOrString() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""return startsWithSequenceCommentOrString(dataProvider);"".",Determines if the input data starts with a sequence comment or string and returns the corresponding `TokenizerProperty`. This method is typically used to assign the resulting property to a variable for further tokenization.,0.29467134110738485,0.8753167,0.83444154,0.8543905
jtopas,searchString,SequenceStore,"This method searches the EQUIV[string string and returns a TokenizerProperty. That TokenizerProperty is used by methods that removes the special sequence and that gets the special sequence. SearchString() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""return searchString(image,false);"".",Searches for a given string within the sequence store and returns its associated tokenizer property. This method is typically used to retrieve tokenization properties for specific string inputs.,0.28805881376169423,0.8819977,0.843287,0.86220807
jtopas,compare,SequenceStore,This method compares the char and returns an int. Compare() seems far more important than average because it is not called by any methods.,"Compares two values, such as images or sequences, using a specified integer parameter and returns an integer result. It is typically used to assign the comparison outcome to an integer variable for further processing.",0.14483119857598026,0.8627013,0.86227083,0.862486
jtopas,getCharAt,DataProvider,"This method gets the char int - and returns a char. That char is used by methods that starts the sequence store (P) (NM) (NM) and that gets the char. GetCharAt() seems far more important than average because it is called by 5 methods. The method can be used in an assignment statement ; for example: ""char startChar=getStartChar(dataProvider.getCharAt(0));"".",Retrieves the character at a specified index from the data provider. It is commonly used to extract a character from a base data provider at a specific position.,0.11556272066274607,0.8532482,0.81621337,0.83432007
jtopas,isFlagSet,AbstractTokenizer,This method is the flag set and returns a boolean. IsFlagSet() seems far more important than average because it is not called by any methods.,"Checks whether a specified tokenizer flag is currently set. It is used to conditionally adjust tokenization behavior based on active configuration flags, such as returning simple whitespaces.",0.15065208416674047,0.8508397,0.85405123,0.8524424
jtopas,setFlags,TokenizerProperty,This method sets the flags. SetFlags() seems far more important than average because it is not called by any methods.,Sets the specified flags for a tokenizer property. This procedural method is used to update the property's configuration with the provided flag values.,0.2042018709008681,0.8754637,0.87307984,0.87427014
jtopas,compare,SequenceStore,This method compares the char and returns an int. Compare() seems far more important than average because it is not called by any methods.,Compares two values and returns an integer indicating their relative order. It is typically used to assign the result of comparing characters at specific indices from two image sequences.,0.14897290532393032,0.8647154,0.8661663,0.86544025
nanoxml,getName,IXMLElement,"This method gets the name and returns a String. That String is used by methods that equals the EQUIV[XML element IXML element and that writes the (NM) xml. GetName() seems far more important than average because it is called by 10 methods. The method can be used in a procedural statement ; for example: ""if (!this.name.equals(elt.getName())) {"".",Retrieves the name of the XML element as a string. This method is used to identify the element when parsing or manipulating XML data.,0.3935182699967011,0.8811405,0.8268172,0.8531149
nanoxml,getContent,IXMLElement,"This method gets the content and returns a String. That String is used by methods that writes the (NM) xml and that writes the (NM) xml. GetContent() seems far more important than average because it is called by 7 methods. The method can be used in an assignment statement ; for example: ""if (xml.getContent() != null) {"".",Retrieves the textual content of the XML element as a string. This method is used to extract the inner text of an XML node.,0.3518791273241247,0.8808512,0.83506596,0.8573478
nanoxml,setContent,IXMLElement,"This method sets the content. Return data is used by some methods that adds the PC data. Return data is used by some methods that ends the element. SetContent() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""lastChild.setContent(lastChild.getContent() + child.getContent());"".",Sets the content of the XML element. This method is used to assign or update the element's internal data.,0.3655201040244436,0.8934816,0.8437511,0.86790454
nanoxml,read,IXMLReader,"This method reads the IXML reader and returns a char. That char is used by methods that processes the element and that processes the doc type. Read() seems far more important than average because it is called by 7 methods. The method can be used in a procedural statement ; for example: ""if (!XMLUtil.checkLiteral(this.reader,""OCTYPE"")) {"".",Reads a single character value from the XML input source. It is used within the IXMLReader interface to sequentially process XML data character by character.,0.16958311190665112,0.86540234,0.82897186,0.84679544
nanoxml,unread,IXMLReader,"This method handles the unread. Return data is used by a method that processes the entity. Return data is used by a method that processes the att list. Unread() seems far more important than average because it is called by 10 methods. The method can be used in a procedural statement ; for example: ""reader.unread(ch);"".",Pushes a value back into the reader's input stream so it can be read again. This is typically used during XML parsing to re-evaluate a previously consumed character or token.,0.16015707849923438,0.8527405,0.8376227,0.84511405
nanoxml,getLineNr,IXMLReader,"This method gets the line nr and returns an int. That int is used by methods that scans the data and that opens the external entity. GetLineNr() seems far more important than average because it is called by 10 methods. The method can be used in a procedural statement ; for example: ""throw new XMLParseException(parentSystemID,xmlReader.getLineNr(),""Could not open external entity "" + ""at system ID: "" + systemID);"".",Retrieves the current line number being processed by the XML reader. This is typically used to track parsing progress or provide accurate line references in error messages.,0.1962669713978363,0.86169964,0.8056735,0.83274525
nanoxml,getSystemID,IXMLReader,"This method gets the system ID and returns a String. That String is used by methods that scans the data and that opens the external entity. GetSystemID() seems far more important than average because it is called by 10 methods. The method can be used in an assignment statement ; for example: ""String parentSystemID=xmlReader.getSystemID();"".","Retrieves the system identifier of the XML document being processed. This method is used to determine the source location, such as a URI or file path, of the parsed XML data.",0.24380118099002693,0.8703832,0.83329076,0.85143316
nanoxml,setParameterEntityResolver,IXMLValidator,"This method sets the parameter entity resolver. Return data is used by some methods that sets the parameter entity resolver. SetParameterEntityResolver() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""this.delegate.setParameterEntityResolver(resolver);"".",Sets the parameter entity resolver for handling external parameter entities during XML validation. This method is typically invoked to configure custom resolution logic before validating an XML document.,0.2881341763026395,0.86760265,0.85387415,0.8606836
nanoxml,getParameterEntityResolver,IXMLValidator,"This method gets the parameter entity resolver and returns an IXMLEntityResolver. That IXMLEntityResolver is used by a method that gets the parameter entity resolver. GetParameterEntityResolver() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return this.delegate.getParameterEntityResolver();"".",Retrieves the parameter entity resolver used during XML validation. This allows developers to access the current resolver instance to inspect or configure entity resolution behavior.,0.23005412146309107,0.8665093,0.8331039,0.8494783
nanoxml,parseDTD,IXMLValidator,"This method parses the DTD. Return data is used by a method that parses the DTD. Return data is used by a method that processes the doc type. ParseDTD() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.parseDTD(publicID.toString(),this.reader,this.entityResolver,false);"".",Parses a Document Type Definition (DTD) to establish validation rules for XML documents. This method is utilized within the XML validation process.,0.24168656268719554,0.8647992,0.8253411,0.8446096
nanoxml,elementStarted,IXMLValidator,"This method handles the element started. Return data is used by some methods that processes the element. Return data is used by some methods that handles the element started. ElementStarted() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.elementStarted(fullName,this.reader.getSystemID(),this.reader.getLineNr());"".",This method handles the event when an XML element begins during parsing. It is used within the XML validation process to track or process the start of document elements.,0.27175751560401396,0.88892794,0.8384554,0.86295426
nanoxml,elementEnded,IXMLValidator,"This method handles the element ended. Return data is used by some methods that handles the element ended. Return data is used by some methods that processes the element. ElementEnded() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.elementEnded(name,this.reader.getSystemID(),this.reader.getLineNr());"".",This method handles the event triggered when an XML element ends during parsing. It is invoked as a callback within the XML validation lifecycle to process element closure.,0.24930089785451806,0.88078165,0.83546585,0.85752547
nanoxml,attributeAdded,IXMLValidator,"This method handles the attribute added. Return data is used by some methods that processes the attribute. Return data is used by some methods that handles the attribute added. AttributeAdded() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.attributeAdded(key,value,this.reader.getSystemID(),this.reader.getLineNr());"".",Notifies the XML validator when a new attribute is added to an element. It serves as a callback method invoked during the XML parsing or validation process to track attribute additions.,0.1978308935474551,0.8688091,0.82712626,0.84745544
nanoxml,elementAttributesProcessed,IXMLValidator,"This method handles the element attributes processed. Return data is used by some methods that handles the element attributes processed. Return data is used by some methods that processes the element. ElementAttributesProcessed() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""this.validator.elementAttributesProcessed(fullName,extraAttributes,this.reader.getSystemID(),this.reader.getLineNr());"".",Notifies the XML validator that all attributes for a specific element have been processed. This callback method is invoked during event-driven XML parsing to signal the completion of attribute handling.,0.2628697300488297,0.87365496,0.8338432,0.853285
nanoxml,PCDataAdded,IXMLValidator,"This method handles the data added. Return data is used by some methods that processes the element. Return data is used by some methods that processes the CDATA. PCDataAdded() seems far more important than average because it is called by 3 methods. The method can be used in a procedural statement ; for example: ""this.validator.PCDataAdded(this.reader.getSystemID(),this.reader.getLineNr());"".",Notifies the XML validator that parsed character data (PCDATA) has been added to the document. It acts as an event callback during XML parsing and validation operations.,0.14838871038930232,0.8646382,0.8306848,0.8473215
nanoxml,startNewStream,StdXMLReader,This method starts the new stream. Return data is used by some methods that starts the new stream. Return data is used by some methods that starts the new stream. StartNewStream() seems far more important than average because it is called by 2 methods.,"Starts a new input stream for the XML reader to process. This method is used to initialize the underlying character stream, such as a StringReader, from which the parser reads data.",0.34166082804796605,0.86603963,0.8703909,0.8682098
nanoxml,getFullName,XMLAttribute,This method gets the full name and returns a String. That String is used by methods that finds the attribute and that finds the attribute. GetFullName() seems far more important than average because it is called by 6 methods.,"Retrieves the full name of the XML attribute as a string. This method is used when the complete, qualified name of the attribute is required for XML processing.",0.34995719917806895,0.89037395,0.8719652,0.8810735
nanoxml,getName,XMLAttribute,"This method gets the name and returns a String. That String is used by methods that finds the attribute and that finds the attribute. GetName() seems far more important than average because it is called by 6 methods. The method can be used in an assignment statement ; for example: ""boolean found=attr.getName().equals(name);"".",Returns the name of this XML attribute as a string. This method is used to identify the attribute when parsing or processing XML documents.,0.31661120797715564,0.8931625,0.8409732,0.8662825
nanoxml,getNamespace,XMLAttribute,"This method gets the namespace and returns a String. That String is used by methods that finds the attribute and that finds the attribute. GetNamespace() seems far more important than average because it is called by 7 methods. The method can be used in a procedural statement ; for example: ""found&=(attr.getNamespace() == null);"".",Retrieves the namespace of this XML attribute as a string. It is used during XML processing to identify the attribute's namespace context.,0.291754459060407,0.8860826,0.8372642,0.86098194
nanoxml,getValue,XMLAttribute,"This method gets the value and returns a String. That String is used by methods that gets the attribute and that equals the EQUIV[XML element IXML element. GetValue() seems far more important than average because it is called by 8 methods. The method can be used in a procedural statement ; for example: ""if (!attr.getValue().equals(value)) {"".",Retrieves the string value of an XML attribute. It is used to extract and return the attribute's value for further processing.,0.3430561199860439,0.8848194,0.82611716,0.85446125
nanoxml,getType,XMLAttribute,"This method gets the type and returns a String. That String is used by methods that gets the attribute type and that equals the EQUIV[XML element IXML element. GetType() seems far more important than average because it is called by 3 methods. The method can be used in a procedural statement ; for example: ""if (!attr.getType().equals(type)) {"".",Returns the type of the XML attribute as a string. This method is used to access the attribute's type information during XML processing.,0.39893741229716395,0.8995935,0.8324399,0.86471486
nanoxml,findAttribute,XMLElement,This method finds the attribute and returns a XMLAttribute. FindAttribute() seems far more important than average because it is not called by any methods.,Finds and returns a specific XML attribute from the current element by name. The returned XMLAttribute is typically assigned to a variable for further processing.,0.2359796899489576,0.8778218,0.8711053,0.8744507
nanoxml,equalsXMLElement,XMLElement,"This method equals the EQUIV[XML element IXML element and returns a boolean. That boolean is used by some methods that equals the object. EqualsXMLElement() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return this.equalsXMLElement((IXMLElement)rawElement);"".",Determines whether this XML element is equal to another specified XML element. It is typically used to compare the current instance with a raw element cast to an IXMLElement.,0.22532888372216284,0.85826474,0.82596844,0.84180695
nanoxml,finalize,XMLException,"This method finalizes the XML exception. Return data is used by some methods that finalizes the XML validation exception. Finalize() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""super.finalize();"".",Finalizes the XMLException object to perform cleanup operations before garbage collection. This method is invoked automatically by the Java runtime when the object is no longer referenced.,0.2687703537137579,0.85351735,0.84308827,0.8482708
nanoxml,startNewStream,StdXMLReader,This method starts the new stream. Return data is used by some methods that starts the new stream. Return data is used by some methods that starts the new stream. StartNewStream() seems far more important than average because it is called by 2 methods.,Starts a new stream for the XML reader to begin processing. It is invoked procedurally by passing a reader object and a boolean flag to configure the stream initialization.,0.2925766451191808,0.860239,0.85812664,0.8591816
siena-master,wrap,Json,"This method wraps the object and returns a Json. That Json is used by methods that removes the object and that puts the string. Wrap() seems far more important than average because it is called by 6 methods. The method can be used in a procedural statement ; for example: ""map.put(key,wrap(value));"".",Wraps a given value into a Json representation. It is typically used to convert objects before adding them to collections.,0.12372591176099193,0.8831508,0.8417801,0.86196935
siena-master,get,Json,"This method gets the string and returns a Json. That Json is used by methods that sums the integer and that sums the real. Get() seems far more important than average because it is called by 5 methods. The method can be used in an assignment statement ; for example: ""value+=get(key).asDouble();"".",Retrieves the JSON value associated with a specified key. This method is typically used to extract nested data from a JSON object for further processing or insertion into another structure.,0.22321278796224972,0.8559444,0.831167,0.8433737
siena-master,put,Json,"This method puts the string and returns a Json. That Json is used by methods that sums the real and that sums the integer. Put() seems far more important than average because it is called by 6 methods. The method can be used in a procedural statement ; for example: ""if (!containsKey(key)) put(key,value);"".","Adds a key-value pair to the JSON object and returns the current instance to support fluent method chaining. It is typically used to populate the JSON structure with data, such as when iterating over map entries.",0.2812191708092129,0.8577924,0.83339036,0.8454153
siena-master,keys,Json,"This method keyses the json and returns a Set<String>. Keys() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""for ( String key : other.keys()) {"".",Retrieves a set of string keys from the JSON object. The returned set can be assigned to a variable for subsequent iteration or processing.,0.28526272856723534,0.87670195,0.8374564,0.8566299
siena-master,containsKey,Json,"This method contains the EQUIV[key string and returns a boolean. That boolean is used by methods that sums the real and that sums the integer. ContainsKey() seems far more important than average because it is called by 3 methods. The method can be used in a procedural statement ; for example: ""if (!containsKey(key)) put(key,value);"".",Checks whether the JSON object contains a specified key. It is typically used in conditional statements to verify key existence before accessing the associated value.,0.27508927775165887,0.86808455,0.82742953,0.8472696
siena-master,size,Json,"This method gets the size and returns an int. That int is used by some methods that is the empty. Size() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return size() == 0;"".",Returns the size of the JSON value. It is typically used in conditional checks to verify index bounds before accessing elements.,0.2609624309280428,0.87484133,0.84454864,0.85942817
siena-master,asString,Json,"This method nulls the (P) and returns a String. That String is used by some methods that strs the json. AsString() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return asString();"".",Returns the string representation of the current JSON element. This method is used to extract string values from a parsed JSON structure.,0.3461154882682145,0.87965643,0.8464501,0.86273384
siena-master,asBoolean,Json,"This method nulls the (P) and returns a boolean. That boolean is used by some methods that bools the json. AsBoolean() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""return asBoolean();"".",Converts the current JSON value to a boolean. This method is used to extract boolean data from a JSON node.,0.2868472667432598,0.8839906,0.8475529,0.86538833
siena-master,getPersistenceManager,Model,"This method gets the persistence manager and returns a PersistenceManager. That PersistenceManager is used by methods that updates the model and that gets the model. Return data is used by some methods that gets the model. Return data is used by some methods that updates the model. GetPersistenceManager() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""getPersistenceManager().update(this);"".","Retrieves the persistence manager instance used to handle data persistence for the model. It is typically used to execute database operations, such as fetching the current model instance.",0.322046889352163,0.8746828,0.83575505,0.85477597
siena-master,createQuery,PersistenceManager,This method creates the EQUIV[query base query data T and returns a Query<T>. CreateQuery() seems far more important than average because it is not called by any methods.,Creates and returns a new query object for executing database operations. This method is used to construct and run queries against the persistence layer.,0.25126715125096805,0.8844004,0.8440285,0.86374295
siena-master,get,PersistenceManager,"This method gets the object. Return data is used by some methods that gets the model. Get() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().get(this);"".",Retrieves a value from the persistence manager. This method is used to access managed data or state within the persistence context.,0.2572534748244057,0.88517594,0.84294635,0.86354524
siena-master,insert,PersistenceManager,"This method inserts the object. Return data is used by a method that inserts the model. Insert() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().insert(this);"".",Inserts a specified value into the underlying data store to persist new records. This method is used within the persistence layer to save data without returning a result.,0.2823635897141837,0.8795465,0.84876174,0.86388
siena-master,get,PersistenceManagerFactory,This method gets the class and returns a PersistenceManager. Get() seems far more important than average because it is not called by any methods.,Retrieves a PersistenceManager instance from the factory. It is typically invoked with a specific class to obtain a manager configured for handling objects of that type.,0.12328638379953374,0.88092935,0.8756223,0.87826777
siena-master,filter,Query,"This method filters the string and returns a Query<T>. That Query<T> is used by some methods that processes the document. Filter() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""if (""filter"".equals(name)) {"".",Filters the values of the query based on a specified condition. It returns a new Query instance to enable fluent method chaining.,0.2509105566705534,0.8774773,0.8228901,0.8493074
siena-master,order,Query,"This method orders the string and returns a Query<T>. That Query<T> is used by a method that processes the document. Order() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""else if (""order"".equals(name)) {"".",Specifies the sorting order for the query results based on the provided value. It returns the Query instance to support fluent method chaining.,0.33402867295831445,0.8769837,0.8204067,0.8477523
siena-master,fetch,Query,This method fetches the int and returns a List<T>. Fetch() seems far more important than average because it is not called by any methods.,The `fetch` method retrieves a list of values of type `T` by executing the query. It is used to obtain the complete set of results matching the query criteria.,0.1904926080506856,0.87398976,0.8688918,0.8714333
siena-master,createRequest,RemotePersistenceManager,This method creates the request and returns a Document. CreateRequest() seems far more important than average because it is not called by any methods.,Creates a new request document using the specified name. It is used to instantiate and assign a Document object for remote persistence operations.,0.21555503161519993,0.88168985,0.8703956,0.87600636
siena-master,simpleRequest,RemotePersistenceManager,This method handles the simple request. Return data is used by some methods that deletes the query. Return data is used by some methods that deletes the object. SimpleRequest() seems far more important than average because it is called by 10 methods.,"Sends a simple remote request to the persistence manager using a specified action, target object, and boolean flag. It is typically used to execute remote operations such as deleting an object.",0.14869376488242145,0.8650131,0.8559453,0.8604553
siena-master,serialize,Serializer,"This method serializes the document. Return data is used by some methods that sends the document. Return data is used by some methods that executes the [ in. Serialize() seems far more important than average because it is called by 2 methods. The method can be used in a procedural statement ; for example: ""serializer.serialize(request,connector.getOutputStream());"".",Serializes a given value and writes the resulting data to an output stream. This method is typically used to transmit serialized objects over a network connection.,0.1847383176339401,0.8805049,0.839195,0.85935384
siena-master,deserialize,Serializer,"This method deserializes the [ in and returns a Document. That Document is used by methods that executes the [ in and that sends the document. Deserialize() seems far more important than average because it is called by 2 methods. The method can be used in an assignment statement ; for example: ""Document response=serializer.deserialize(connector.getInputStream());"".",Deserializes a value from an input stream into a Document object. This method is typically used to parse data retrieved from a connector's input stream into a structured document.,0.1794562593328334,0.8819997,0.834297,0.8574854
siena-master,get,Json,"This method gets the string and returns a Json. That Json is used by methods that sums the integer and that sums the real. Get() seems far more important than average because it is called by 5 methods. The method can be used in an assignment statement ; for example: ""value+=get(key).asDouble();"".",Retrieves a value within the JSON processing context. This procedural method is invoked to extract data during JSON operations.,0.2114977458133656,0.8703474,0.8312696,0.8503598
siena-master,getPersistenceManager,Model,"This method gets the persistence manager and returns a PersistenceManager. That PersistenceManager is used by methods that updates the model and that gets the model. Return data is used by some methods that gets the model. Return data is used by some methods that updates the model. GetPersistenceManager() seems far more important than average because it is called by 4 methods. The method can be used in a procedural statement ; for example: ""getPersistenceManager().update(this);"".","Retrieves the persistence manager responsible for database operations on this model. It is typically used to execute persistence actions, such as fetching the current model instance.",0.2908487825152892,0.87157416,0.834444,0.85260504
siena-master,createQuery,PersistenceManager,This method creates the EQUIV[query base query data T and returns a Query<T>. CreateQuery() seems far more important than average because it is not called by any methods.,Creates and returns a new query object for executing datastore queries. It is used within a persistence context to retrieve or manipulate managed entities.,0.18173131806859472,0.861183,0.83372164,0.84722984
siena-master,get,PersistenceManager,"This method gets the object. Return data is used by some methods that gets the model. Get() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().get(this);"".",Retrieves an integer value from the persistence layer. This method is used to access specific numeric data or identifiers managed by the PersistenceManager.,0.2914696694517409,0.88102996,0.84660757,0.8634758
siena-master,insert,PersistenceManager,"This method inserts the object. Return data is used by a method that inserts the model. Insert() seems far more important than average because it is called by 1 method. The method can be used in a procedural statement ; for example: ""getPersistenceManager().insert(this);"".",Inserts a specified value into the persistent data store. It returns an integer representing the outcome or generated identifier of the insertion.,0.17976836179063863,0.85915846,0.8326363,0.84568954
