Project,Folder Name,File Name,Summary
"spring-framework","Facade","JdbcTemplate.java","The JdbcTemplate class provides 55 methods including storage and modification, processing, retrieval and other operations. The setIgnoreWarnings method sets using a parameter. The isIgnoreWarnings method performs and returns a boolean. The setFetchSize method sets operations using a parameter. The getFetchSize method retrieves operations and returns a number. The setMaxRows method sets using a parameter. The getMaxRows method retrieves and returns a number. The setQueryTimeout method sets using a parameter. The getQueryTimeout method retrieves and returns a number. The setSkipResultsProcessing method sets using a parameter. The isSkipResultsProcessing method performs and returns a boolean. The setSkipUndeclaredResults method sets using a parameter. The isSkipUndeclaredResults method performs and returns a boolean. The setResultsMapCaseInsensitive method sets a map using a parameter. The isResultsMapCaseInsensitive method performs a map and returns a boolean. The execute method executes..."
"spring-framework","FactoryMethod","CronTriggerFactoryBean.java","The CronTriggerFactoryBean class is part of the Factory pattern provides 21 methods including storage and modification, retrieval and registration and lifecycle. The setName method sets using a parameter as part of the Factory pattern. The setGroup method sets using a parameter as part of the Factory pattern. The setJobDetail method sets using a parameter as part of the Factory pattern. The setJobDataMap method sets Data, Map using a parameter as part of the Factory pattern. The getJobDataMap method retrieves Data, Map and returns an object as part of the Factory pattern. The setJobDataAsMap method sets Data, Map using a parameter as part of the Factory pattern. The setStartTime method sets operations using a parameter as part of the Factory pattern. The setStartDelay method sets operations using a parameter as part of the Factory pattern. The setCronExpression method sets using a parameter as part of the Factory pattern. The setTimeZone method sets using a parameter as part of the Fac..."
"spring-framework","FactoryMethod","SchedulerFactoryBean.java","The SchedulerFactoryBean class is part of the Factory pattern provides 32 methods including storage and modification, retrieval, registration and lifecycle and other operations. The getConfigTimeResourceLoader method retrieves and returns an object as part of the Factory pattern. The getConfigTimeTaskExecutor method retrieves and returns an object as part of the Factory pattern. The getConfigTimeDataSource method retrieves a data and returns an object as part of the Factory pattern. The getConfigTimeNonTransactionalDataSource method retrieves a data and returns an object as part of the Factory pattern. The setSchedulerFactory method sets using a parameter as part of the Factory pattern. The setSchedulerFactoryClass method sets using a parameter as part of the Factory pattern. The setSchedulerName method sets using a parameter as part of the Factory pattern. The setConfigLocation method sets using a parameter as part of the Factory pattern. The setQuartzProperties method sets using a pa..."
"spring-framework","FactoryMethod","AdaptableJobFactory.java","The AdaptableJobFactory class is part of the Factory pattern and provides methods to create. The newJob method performs using 2 parameters and returns an object as part of the Factory pattern. The createJobInstance method creates an instance using a parameter and returns an object as part of the Factory pattern. The adaptJob method performs using a parameter and returns an object as part of the Factory pattern."
"spring-framework","FactoryMethod","JobDetailFactoryBean.java","The JobDetailFactoryBean class is part of the Factory pattern provides 12 methods for storage and modification and 3 for retrieval. The setName method sets using a parameter as part of the Factory pattern. The setGroup method sets using a parameter as part of the Factory pattern. The setJobClass method sets using a parameter as part of the Factory pattern. The setJobDataMap method sets Data, Map using a parameter as part of the Factory pattern. The getJobDataMap method retrieves Data, Map and returns an object as part of the Factory pattern. The setJobDataAsMap method sets Data, Map using a parameter as part of the Factory pattern. The setDurability method sets using a parameter as part of the Factory pattern. The setRequestsRecovery method sets using a parameter as part of the Factory pattern. The setDescription method sets using a parameter as part of the Factory pattern. The setBeanName method sets using a parameter as part of the Factory pattern. The setApplicationContext method se..."
"spring-framework","FactoryMethod","MethodInvokingJobDetailFactoryBean.java","The MethodInvokingJobDetailFactoryBean class is part of the Factory pattern provides 15 methods including storage and modification, retrieval and processing. The setName method sets using a parameter as part of the Factory pattern. The setGroup method sets using a parameter as part of the Factory pattern. The setConcurrent method sets using a parameter as part of the Factory pattern. The setTargetBeanName method sets using a parameter as part of the Factory pattern. The setBeanName method sets using a parameter as part of the Factory pattern. The setBeanClassLoader method sets using a parameter as part of the Factory pattern. The setBeanFactory method sets using a parameter as part of the Factory pattern. The resolveClassName method performs using a parameter and returns an object as part of the Factory pattern. The afterPropertiesSet method sets as part of the Factory pattern. The postProcessJobDetail method processes using a parameter as part of the Factory pattern. The getTargetClas..."
"spring-framework","Memento","SimpleApplicationEventMulticaster.java","The SimpleApplicationEventMulticaster class provides methods to set, get, set, get, invoke, invoke for managing event. The setTaskExecutor method sets using a parameter. The getTaskExecutor method retrieves and returns an object. The setErrorHandler method sets using a parameter. The getErrorHandler method retrieves and returns an object. The multicastEvent method performs an event using 2 parameters. The invokeListener method invokes using 2 parameters. The doInvokeListener method invokes using 2 parameters. The matchesClassCastMessage method performs a message using 2 parameters and returns a boolean."
"spring-framework","Memento","SavepointManager.java","The SavepointManager class provides methods to create. The createSavepoint method creates and returns an object. The rollbackToSavepoint method performs using a parameter. The releaseSavepoint method performs using a parameter."
"spring-framework","Memento","AbstractTransactionStatus.java","The AbstractTransactionStatus class provides methods to set, set, set, get, create, create, get. The setRollbackOnly method sets. The isRollbackOnly method performs and returns a boolean. The isLocalRollbackOnly method performs and returns a boolean. The isGlobalRollbackOnly method performs and returns a boolean. The setCompleted method sets. The isCompleted method performs and returns a boolean. The hasSavepoint method performs and returns a boolean. The setSavepoint method sets using a parameter. The getSavepoint method retrieves and returns an object. The createAndHoldSavepoint method creates. The rollbackToHeldSavepoint method performs. The releaseHeldSavepoint method performs. The createSavepoint method creates and returns an object. The rollbackToSavepoint method performs using a parameter. The releaseSavepoint method performs using a parameter. The getSavepointManager method retrieves and returns a number."
"spring-framework","Observer","ApplicationEventPublisher.java","The ApplicationEventPublisher class provides methods to publish, publish for managing event. The publishEvent method publishes an event using a parameter."
"spring-framework","Observer","ApplicationListener.java","The ApplicationListener class. The onApplicationEvent method performs an event using a parameter. The supportsAsyncExecution method performs and returns a boolean. The forPayload method performs using a parameter and returns a collection."
"spring-framework","Observer","AbstractApplicationEventMulticaster.java","The AbstractApplicationEventMulticaster class provides 16 methods including retrieval, deletion, storage and modification and other operations for managing event. The setBeanClassLoader method sets using a parameter. The setBeanFactory method sets using a parameter. The getBeanFactory method retrieves and returns an object. The addApplicationListener method adds using a parameter. The addApplicationListenerBean method adds using a parameter. The removeApplicationListener method removes using a parameter. The removeApplicationListenerBean method removes using a parameter. The removeApplicationListeners method removes using a parameter. The removeApplicationListenerBeans method removes using a parameter. The removeAllListeners method removes. The getApplicationListeners method retrieves and returns a collection. The retrieveApplicationListeners method retrieves using 3 parameters and returns a collection. The supportsEvent method performs an event using 3 parameters and returns a boolean..."
"spring-framework","Singleton","SmartInitializingSingleton.java","The SmartInitializingSingleton class is part of the Singleton pattern. The afterSingletonsInstantiated method performs as part of the Singleton pattern."
"spring-framework","Singleton","DefaultSingletonBeanRegistry.java","The DefaultSingletonBeanRegistry class is part of the Singleton pattern provides 19 methods including retrieval, registration and lifecycle, creation and other operations. The registerSingleton method registers using 2 parameters as part of the Singleton pattern. The addSingleton method adds using 2 parameters as part of the Singleton pattern. The addSingletonFactory method adds using 2 parameters as part of the Singleton pattern. The addSingletonCallback method adds using 2 parameters as part of the Singleton pattern. The getSingleton method retrieves using 2 parameters and returns an object as part of the Singleton pattern. The checkDependentWaitingThreads method checks using 2 parameters and returns a boolean as part of the Singleton pattern. The isCurrentThreadAllowedToHoldSingletonLock method performs and returns a boolean as part of the Singleton pattern. The onSuppressedException method performs using a parameter as part of the Singleton pattern. The removeSingleton method remov..."
"spring-framework","Singleton","SingletonSupplier.java","The SingletonSupplier class is part of the Singleton pattern and provides methods to get, obtain. The get method retrieves and returns an object as part of the Singleton pattern. The obtain method obtains and returns an object as part of the Singleton pattern. The of method performs using a parameter and returns an object as part of the Singleton pattern. The ofNullable method performs using a parameter and returns an object as part of the Singleton pattern."
"spring-framework","Singleton","SingletonBeanRegistry.java","The SingletonBeanRegistry class is part of the Singleton pattern and provides methods to register, add, get, get, get, get. The registerSingleton method registers using 2 parameters as part of the Singleton pattern. The addSingletonCallback method adds using 2 parameters as part of the Singleton pattern. The getSingleton method retrieves using a parameter and returns an object as part of the Singleton pattern. The containsSingleton method performs using a parameter and returns a boolean as part of the Singleton pattern. The getSingletonNames method retrieves and returns a String as part of the Singleton pattern. The getSingletonCount method retrieves and returns a number as part of the Singleton pattern. The getSingletonMutex method retrieves and returns an object as part of the Singleton pattern."
"spring-framework","Visitor","BeanDefinitionVisitor.java","The BeanDefinitionVisitor class is part of the Visitor pattern provides 13 methods for visit operations and 1 for storage and modification. The visitBeanDefinition method visits using a parameter as part of the Visitor pattern. The visitParentName method visits using a parameter as part of the Visitor pattern. The visitBeanClassName method visits using a parameter as part of the Visitor pattern. The visitFactoryBeanName method visits using a parameter as part of the Visitor pattern. The visitFactoryMethodName method visits using a parameter as part of the Visitor pattern. The visitScope method visits using a parameter as part of the Visitor pattern. The visitPropertyValues method visits using a parameter as part of the Visitor pattern. The visitIndexedArgumentValues method visits using a parameter as part of the Visitor pattern. The visitGenericArgumentValues method visits using a parameter as part of the Visitor pattern. The resolveValue method performs a value using a parameter and r..."
"spring-framework","Visitor","BeanFactory.java","The BeanFactory class is part of the Factory pattern provides 11 methods for retrieval. The getBean method retrieves using 2 parameters and returns an object as part of the Factory pattern. The getBeanProvider method retrieves using a parameter and returns an object as part of the Factory pattern. The containsBean method performs using a parameter and returns a boolean as part of the Factory pattern. The isSingleton method performs using a parameter and returns a boolean as part of the Factory pattern. The isPrototype method performs using a parameter and returns a boolean as part of the Factory pattern. The isTypeMatch method performs using 2 parameters and returns a boolean as part of the Factory pattern. The getType method retrieves using 2 parameters and returns an object as part of the Factory pattern. The getAliases method retrieves using a parameter and returns a String as part of the Factory pattern."
